,1,2
902,"[135.26041666666657, '']",[132.87109374999997]
903,"[194.10546874999997, '']",[191.75]
904,"[197.6770833333332, '']",[195.66666666666615]
905,"[199.91536458333388, '']",[196.82161458333385]
906,"[201.0559895833339, '']",[198.72786458333388]
907,"[202.4557291666672, '']",[200.31510416666728]
908,"[171.05598958333323, '']",[168.93489583333346]
909,"[130.57291666666677, '']",[128.98307291666654]
910,"[166.30729166666646, '']",[164.71093750000006]
911,"[182.8450520833334, '']",[181.33854166666657]
912,"[113.78906250000001, '']",[111.74088541666666]
913,"[123.11458333333331, '']",[121.15234374999994]
914,"[97.41796875, '']",[95.01041666666659]
915,"[91.54427083333323, '']",[89.01302083333343]
916,"[90.32942708333346, '']",[88.1497395833334]
917,"[86.7200520833335, '']",[84.29166666666677]
918,"[82.18098958333337, '']",[80.09765625000001]
919,"[85.19140625000023, '']",[83.25651041666666]
920,"[158.70963541666669, '']",[156.73958333333326]
921,"[192.1979166666664, '']",[190.55989583333331]
922,"[170.47395833333303, '']",[168.97005208333326]
923,"[188.47135416666663, '']",[186.72656249999977]
924,"[140.90625000000006, '']",[138.5338541666668]
925,"[144.44401041666666, '']",[143.0494791666669]
926,"[104.79687499999972, '']",[102.45312499999991]
927,"[95.76432291666666, '']",[94.05468749999987]
928,"[104.24348958333326, '']",[102.79687499999984]
929,"[122.94791666666633, '']",[121.57291666666671]
930,"[118.29817708333289, '']",[117.04817708333303]
931,"[89.44791666666644, '']",[87.18489583333304]
932,"[122.20312499999969, '']",[119.25390625000016]
933,"[167.1679687500001, '']",[165.11328125]
934,"[199.51562499999994, '']",[197.70572916666612]
935,"[192.85156250000009, '']",[190.5794270833335]
936,"[168.59635416666674, '']",[166.88411458333312]
937,"[173.91276041666657, '']",[172.0416666666664]
938,"[115.58854166666679, '']",[113.6536458333332]
939,"[103.87369791666673, '']",[101.23697916666656]
940,"[95.81510416666661, '']",[93.4752604166665]
941,"[79.90234374999996, '']",[78.03125]
942,"[100.6757812500001, '']",[98.85677083333336]
943,"[136.94401041666663, '']",[135.58593749999986]
944,"[197.1744791666665, '']",[195.15104166666657]
945,"[183.2994791666666, '']",[181.07291666666657]
946,"[211.30598958333337, '']",[208.69921875]
947,"[185.52604166666646, '']",[183.12239583333334]
948,"[163.10156249999972, '']",[160.59244791666632]
949,"[122.77343750000011, '']",[120.81640625000014]
950,"[106.74218750000006, '']",[105.1927083333333]
951,"[146.34114583333337, '']",[143.58593750000006]
952,"[144.1705729166667, '']",[142.09505208333331]
953,"[159.79947916666677, '']",[157.69531249999977]
954,"[173.8242187499996, '']",[171.80598958333357]
955,"[192.43229166666623, '']",[190.35156250000006]
956,"[195.98177083333306, '']",[193.75390625]
957,"[212.09375000000023, '']",[209.7070312500002]
958,"[231.55338541666677, '']",[229.31119791666674]
959,"[225.86067708333346, '']",[223.7708333333334]
960,"[83.95703125000004, '']",[82.18880208333327]
961,"[46.73958333333336, '']",[44.41145833333333]
962,"[45.16406250000001, '']",[42.81510416666664]
963,"[46.05859374999998, '']",[44.041666666666686]
964,"[128.67578125000006, '']",[127.10546875000004]
965,"[100.50651041666647, '']",[99.06510416666663]
966,"[126.19661458333344, '']",[123.9166666666666]
967,"[133.70703125000009, '']",[131.57942708333343]
968,"[134.63671874999997, '']",[133.16536458333334]
969,"[124.81510416666652, '']",[122.41406249999982]
970,"[118.55989583333321, '']",[116.13932291666647]
971,"[103.96223958333321, '']",[101.27604166666663]
972,"[81.12890624999996, '']",[78.87239583333339]
973,"[164.59244791666657, '']",[162.13671874999991]
974,"[174.33593750000043, '']",[172.76953125]
975,"[173.72656250000003, '']",[171.65755208333314]
976,"[180.5273437499996, '']",[177.8671874999997]
977,"[180.82421874999991, '']",[178.61067708333323]
978,"[109.34505208333346, '']",[107.42838541666667]
979,"[147.36458333333317, '']",[145.42968749999994]
980,"[166.52473958333331, '']",[164.10416666666666]
981,"[99.15104166666661, '']",[97.55338541666667]
982,"[131.34635416666674, '']",[129.38541666666654]
983,"[198.17317708333334, '']",[196.0]
984,"[200.75651041666717, '']",[197.95052083333388]
985,"[201.05989583333368, '']",[198.96614583333388]
986,"[202.37369791666657, '']",[200.20052083333374]
987,"[203.2252604166668, '']",[201.0403645833339]
988,"[177.46744791666677, '']",[175.02343749999983]
989,"[119.9700520833335, '']",[118.09374999999996]
990,"[150.541666666667, '']",[148.4674479166668]
991,"[189.36328124999994, '']",[187.79687500000009]
992,"[108.4153645833332, '']",[106.78776041666652]
993,"[140.1432291666666, '']",[138.2460937499999]
994,"[142.51953124999997, '']",[140.4648437499999]
995,"[141.49088541666657, '']",[139.85546875000003]
996,"[139.4361979166668, '']",[137.35807291666652]
997,"[123.88541666666673, '']",[121.63541666666652]
998,"[110.79817708333346, '']",[109.13020833333334]
999,"[99.96614583333356, '']",[97.52213541666671]
1000,"[156.42838541666652, '']",[154.64713541666666]
1001,"[180.46354166666703, '']",[177.93750000000006]
1002,"[155.70312500000028, '']",[153.3346354166668]
1003,"[180.1888020833331, '']",[178.45442708333303]
1004,"[137.57421875000017, '']",[135.53645833333334]
1005,"[137.0221354166668, '']",[134.80598958333334]
1006,"[85.63020833333339, '']",[83.98177083333329]
1007,"[81.46875000000004, '']",[79.2044270833333]
1008,"[91.12630208333321, '']",[89.30989583333323]
1009,"[97.71484374999989, '']",[95.47526041666663]
1010,"[97.0338541666666, '']",[95.51171874999987]
1011,"[104.91145833333334, '']",[103.35807291666671]
1012,"[117.58463541666663, '']",[115.5872395833332]
1013,"[145.90104166666654, '']",[143.89843750000006]
1014,"[203.70963541666677, '']",[202.08072916666674]
1015,"[204.25390624999997, '']",[201.71093749999963]
1016,"[171.38802083333314, '']",[169.47786458333348]
1017,"[175.58203124999983, '']",[173.4622395833332]
1018,"[108.59635416666671, '']",[105.86718750000014]
1019,"[119.50911458333364, '']",[117.65755208333337]
1020,"[134.64973958333337, '']",[132.48046874999986]
1021,"[130.70312500000017, '']",[128.88802083333323]
1022,"[155.14192708333337, '']",[153.83463541666669]
1023,"[172.53906249999983, '']",[170.64843749999994]
1024,"[211.89973958333354, '']",[209.9947916666668]
1025,"[206.5260416666667, '']",[204.54036458333343]
1026,"[209.75130208333331, '']",[207.97265624999955]
1027,"[98.6419270833331, '']",[97.52473958333341]
1028,"[75.65624999999994, '']",[74.51822916666663]
1029,"[105.55989583333331, '']",[103.57552083333319]
1030,"[166.21093750000009, '']",[163.99869791666669]
1031,"[189.1328124999999, '']",[186.88802083333331]
1032,"[183.54427083333326, '']",[181.91536458333348]
1033,"[228.5325520833338, '']",[226.57291666666697]
1034,"[236.4648437500005, '']",[234.71744791666708]
1035,"[235.76822916666583, '']",[233.74999999999918]
1036,"[236.2812499999992, '']",[234.1249999999997]
1037,"[237.39583333333334, '']",[235.1432291666669]
1038,"[236.36328125000028, '']",[234.7317708333344]
1039,"[228.80598958333343, '']",[227.14713541666669]
1040,"[60.385416666666686, '']",[58.395833333333364]
1041,"[49.59114583333337, '']",[47.67578125]
1042,"[41.236979166666686, '']",[38.962239583333336]
1043,"[47.20833333333338, '']",[45.74999999999999]
1044,"[131.85807291666674, '']",[129.95312499999994]
1045,"[133.9544270833334, '']",[132.25130208333346]
1046,"[145.90624999999977, '']",[143.6914062500001]
1047,"[154.12760416666634, '']",[151.1223958333335]
1048,"[143.46614583333346, '']",[140.83072916666674]
1049,"[124.3789062499999, '']",[122.41536458333321]
1050,"[115.5950520833331, '']",[113.19791666666663]
1051,"[101.98046875000007, '']",[99.60416666666671]
1052,"[83.34635416666664, '']",[82.0078125]
1053,"[178.7890624999998, '']",[177.37369791666674]
1054,"[181.9908854166668, '']",[180.13541666666632]
1055,"[177.82552083333408, '']",[175.30729166666666]
1056,"[183.15104166666683, '']",[180.80729166666708]
1057,"[188.00390624999977, '']",[186.23177083333314]
1058,"[106.0833333333335, '']",[103.83333333333339]
1059,"[146.2526041666669, '']",[144.16796874999997]
1060,"[164.38020833333306, '']",[162.1783854166668]
1061,"[104.83463541666679, '']",[102.8203125]
1062,"[141.90494791666677, '']",[139.88411458333334]
1063,"[198.4609375, '']",[196.3567708333331]
1064,"[201.01822916666623, '']",[199.0729166666672]
1065,"[198.27604166666697, '']",[195.96484375]
1066,"[192.14322916666654, '']",[189.96874999999974]
1067,"[183.903645833333, '']",[181.7890625000001]
1068,"[164.96354166666688, '']",[163.30078124999991]
1069,"[119.57682291666667, '']",[117.99479166666667]
1070,"[138.46744791666677, '']",[136.12369791666669]
1071,"[190.12630208333286, '']",[188.39973958333331]
1072,"[111.72916666666654, '']",[109.31640624999993]
1073,"[167.36458333333346, '']",[165.31249999999994]
1074,"[206.0052083333337, '']",[203.4921875000003]
1075,"[207.6835937500004, '']",[204.75911458333326]
1076,"[203.8697916666663, '']",[201.52343749999957]
1077,"[194.39062499999926, '']",[192.5664062499999]
1078,"[180.11458333333343, '']",[178.58723958333363]
1079,"[163.31770833333317, '']",[160.7200520833334]
1080,"[159.83593750000009, '']",[157.76171875000009]
1081,"[125.56510416666669, '']",[123.44531249999994]
1082,"[103.16015624999973, '']",[100.65364583333316]
1083,"[155.9687499999999, '']",[154.22395833333337]
1084,"[103.32031250000001, '']",[101.17447916666661]
1085,"[116.88802083333309, '']",[114.86067708333316]
1086,"[84.99348958333351, '']",[83.26432291666676]
1087,"[74.01302083333337, '']",[72.51041666666674]
1088,"[74.91276041666676, '']",[73.77343749999996]
1089,"[91.92057291666649, '']",[89.94531250000006]
1090,"[150.72526041666669, '']",[148.5156250000003]
1091,"[183.24869791666723, '']",[181.35156249999983]
1092,"[178.8893229166668, '']",[176.75781249999955]
1093,"[178.90755208333326, '']",[176.91145833333323]
1094,"[213.86328124999983, '']",[211.25130208333334]
1095,"[210.727864583333, '']",[207.8502604166664]
1096,"[171.00651041666657, '']",[168.88281249999986]
1097,"[173.6927083333334, '']",[171.5039062500001]
1098,"[104.02604166666686, '']",[101.7148437500002]
1099,"[141.73828125, '']",[139.57161458333326]
1100,"[197.64583333333331, '']",[195.22656250000014]
1101,"[198.5794270833335, '']",[196.69661458333317]
1102,"[202.5833333333334, '']",[201.40364583333368]
1103,"[210.35416666666632, '']",[208.95963541666697]
1104,"[218.2486979166669, '']",[216.5677083333336]
1105,"[197.13802083333346, '']",[194.98828125000037]
1106,"[191.67447916666694, '']",[189.67317708333368]
1107,"[171.2591145833333, '']",[169.1354166666668]
1108,"[155.2604166666667, '']",[152.94010416666663]
1109,"[163.57682291666646, '']",[161.70833333333331]
1110,"[206.2044270833335, '']",[203.6888020833334]
1111,"[191.54166666666666, '']",[190.02473958333343]
1112,"[219.64713541666683, '']",[218.18489583333337]
1113,"[231.2630208333332, '']",[229.05208333333343]
1114,"[235.60156250000034, '']",[233.43098958333405]
1115,"[237.606770833334, '']",[235.8333333333342]
1116,"[237.47786458333366, '']",[235.68619791666714]
1117,"[195.04817708333343, '']",[192.83463541666634]
1118,"[178.33463541666697, '']",[176.26562500000014]
1119,"[205.28385416666669, '']",[203.6341145833335]
1120,"[70.44921875000003, '']",[68.4010416666667]
1121,"[52.84765624999987, '']",[50.641927083333364]
1122,"[35.838541666666686, '']",[33.70703125]
1123,"[46.460937499999986, '']",[44.6028645833333]
1124,"[126.98307291666677, '']",[124.91536458333336]
1125,"[156.3802083333332, '']",[153.7031250000002]
1126,"[158.87890624999997, '']",[156.48828124999997]
1127,"[165.82552083333354, '']",[163.73958333333346]
1128,"[159.1315104166665, '']",[157.39973958333354]
1129,"[120.96354166666654, '']",[118.48958333333326]
1130,"[113.99088541666654, '']",[112.03125000000016]
1131,"[105.61718749999984, '']",[103.70833333333326]
1132,"[90.23046874999989, '']",[88.28385416666657]
1133,"[174.19791666666646, '']",[172.44531249999997]
1134,"[180.38932291666677, '']",[178.83333333333368]
1135,"[180.54166666666683, '']",[179.08333333333368]
1136,"[186.66145833333331, '']",[184.56380208333414]
1137,"[192.12369791666623, '']",[190.35677083333323]
1138,"[110.62890624999997, '']",[108.44401041666677]
1139,"[142.98046875000014, '']",[140.9348958333333]
1140,"[162.5299479166666, '']",[160.95833333333343]
1141,"[113.65885416666656, '']",[111.80598958333323]
1142,"[143.56901041666663, '']",[141.56901041666683]
1143,"[178.69401041666677, '']",[176.60546874999997]
1144,"[171.38671875000037, '']",[170.42447916666694]
1145,"[161.48828124999991, '']",[159.27604166666663]
1146,"[159.72005208333334, '']",[157.5651041666667]
1147,"[167.04296875000023, '']",[165.10937500000017]
1148,"[164.0677083333333, '']",[161.61067708333323]
1149,"[118.41145833333324, '']",[116.94140624999991]
1150,"[131.17838541666643, '']",[129.30208333333331]
1151,"[191.32942708333354, '']",[189.51432291666694]
1152,"[114.6119791666666, '']",[112.97135416666666]
1153,"[177.48958333333337, '']",[175.07031249999994]
1154,"[200.61979166666663, '']",[198.6041666666664]
1155,"[198.24869791666643, '']",[196.32552083333323]
1156,"[191.66276041666652, '']",[190.09244791666646]
1157,"[187.23437499999994, '']",[185.7604166666669]
1158,"[189.3697916666663, '']",[187.37369791666623]
1159,"[193.62369791666652, '']",[191.74999999999977]
1160,"[172.19921875000028, '']",[170.07942708333323]
1161,"[110.0507812500001, '']",[108.05208333333337]
1162,"[92.13151041666659, '']",[90.74609374999997]
1163,"[150.25651041666674, '']",[148.50260416666674]
1164,"[91.78125000000001, '']",[89.66666666666673]
1165,"[129.77604166666657, '']",[127.80208333333337]
1166,"[142.44791666666666, '']",[140.92057291666666]
1167,"[129.73046875000017, '']",[127.03125000000011]
1168,"[125.8085937499998, '']",[124.2460937499999]
1169,"[122.64322916666674, '']",[119.95833333333348]
1170,"[131.98177083333312, '']",[130.02343749999991]
1171,"[142.03385416666657, '']",[140.51953124999994]
1172,"[164.05208333333337, '']",[161.57552083333331]
1173,"[182.68229166666652, '']",[180.80859374999966]
1174,"[204.03515625000017, '']",[201.02734374999994]
1175,"[198.22395833333346, '']",[196.22786458333326]
1176,"[159.8736979166667, '']",[158.3098958333333]
1177,"[170.0065104166669, '']",[168.41927083333331]
1178,"[89.77473958333333, '']",[88.08203125000003]
1179,"[141.99609374999983, '']",[139.91015624999994]
1180,"[213.5937499999999, '']",[210.67708333333348]
1181,"[215.30989583333297, '']",[213.7070312499998]
1182,"[214.00781249999915, '']",[212.7083333333333]
1183,"[215.42838541666603, '']",[214.26692708333366]
1184,"[213.2343749999999, '']",[211.1770833333332]
1185,"[210.96223958333297, '']",[209.41666666666646]
1186,"[213.07942708333306, '']",[212.00651041666708]
1187,"[212.79166666666728, '']",[211.04557291666686]
1188,"[199.72005208333383, '']",[197.9596354166663]
1189,"[211.30078124999994, '']",[208.99739583333363]
1190,"[219.8098958333338, '']",[218.2539062500002]
1191,"[222.25520833333334, '']",[220.58463541666677]
1192,"[220.50520833333331, '']",[218.66927083333337]
1193,"[213.86848958333357, '']",[212.3906250000005]
1194,"[206.31380208333388, '']",[204.3111979166669]
1195,"[207.58463541666669, '']",[205.77473958333357]
1196,"[201.10677083333294, '']",[199.1874999999999]
1197,"[181.98307291666686, '']",[180.13802083333368]
1198,"[212.3190104166669, '']",[209.48567708333354]
1199,"[235.8007812500001, '']",[233.3880208333332]
1200,"[108.08463541666671, '']",[106.06250000000003]
1201,"[55.70572916666666, '']",[52.765625000000064]
1202,"[31.011718749999993, '']",[28.57161458333333]
1203,"[53.6809895833333, '']",[51.48046875000002]
1204,"[121.3815104166668, '']",[119.35677083333336]
1205,"[164.30078125000003, '']",[161.74218750000006]
1206,"[167.51302083333303, '']",[165.00520833333323]
1207,"[183.59375, '']",[180.99479166666652]
1208,"[177.1406249999999, '']",[174.98437500000014]
1209,"[120.4830729166666, '']",[118.07161458333327]
1210,"[113.85677083333321, '']",[111.79166666666663]
1211,"[109.25911458333329, '']",[107.75651041666669]
1212,"[81.0963541666667, '']",[79.44270833333339]
1213,"[166.84895833333331, '']",[165.3307291666666]
1214,"[180.42838541666674, '']",[179.08333333333368]
1215,"[182.9544270833332, '']",[180.66666666666632]
1216,"[185.34244791666606, '']",[183.01692708333346]
1217,"[184.87239583333343, '']",[182.81380208333314]
1218,"[117.18489583333356, '']",[115.08593750000007]
1219,"[141.83593749999991, '']",[139.3476562499999]
1220,"[160.16927083333346, '']",[157.86328124999983]
1221,"[122.45703124999996, '']",[120.18489583333347]
1222,"[131.38802083333346, '']",[128.88671875000014]
1223,"[161.99869791666686, '']",[160.62760416666663]
1224,"[176.61848958333366, '']",[174.93359375000017]
1225,"[185.35286458333326, '']",[183.41406249999943]
1226,"[196.69010416666643, '']",[194.78385416666612]
1227,"[204.29036458333337, '']",[201.81510416666757]
1228,"[184.64453124999991, '']",[182.046875]
1229,"[116.32031250000027, '']",[114.44661458333329]
1230,"[126.03776041666661, '']",[123.73958333333324]
1231,"[190.17317708333337, '']",[188.53515625000023]
1232,"[117.37109374999989, '']",[115.33463541666656]
1233,"[169.34244791666674, '']",[167.25260416666654]
1234,"[179.62630208333286, '']",[177.80859374999997]
1235,"[184.88151041666615, '']",[182.64453124999991]
1236,"[193.55338541666674, '']",[191.2812499999997]
1237,"[202.3255208333329, '']",[199.95312500000023]
1238,"[207.45052083333272, '']",[205.74218749999957]
1239,"[208.76041666666623, '']",[207.66666666666603]
1240,"[180.06510416666663, '']",[177.99218750000006]
1241,"[110.33854166666659, '']",[108.57942708333331]
1242,"[91.32291666666664, '']",[89.9231770833333]
1243,"[146.04947916666683, '']",[144.47786458333323]
1244,"[88.46744791666664, '']",[85.66796875000006]
1245,"[143.75520833333343, '']",[141.24348958333337]
1246,"[178.56640625000023, '']",[176.07421875000014]
1247,"[192.88932291666646, '']",[191.16145833333312]
1248,"[201.940104166667, '']",[199.67708333333337]
1249,"[201.013020833334, '']",[198.69270833333385]
1250,"[200.8515624999998, '']",[198.67057291666686]
1251,"[202.21614583333334, '']",[200.78255208333314]
1252,"[188.51041666666686, '']",[186.73177083333357]
1253,"[177.29036458333331, '']",[175.41145833333326]
1254,"[167.71614583333346, '']",[165.21093750000026]
1255,"[138.08333333333348, '']",[136.49739583333323]
1256,"[119.94921874999983, '']",[117.44661458333329]
1257,"[157.66796875, '']",[155.9570312499997]
1258,"[66.61328125000001, '']",[64.66796875000014]
1259,"[110.58984375000006, '']",[108.64192708333326]
1260,"[154.65885416666688, '']",[152.19401041666694]
1261,"[158.86979166666714, '']",[156.8398437500003]
1262,"[158.4179687500003, '']",[156.35416666666669]
1263,"[157.67578125000037, '']",[155.22005208333366]
1264,"[168.5520833333337, '']",[166.69140625000068]
1265,"[179.60026041666694, '']",[178.11588541666717]
1266,"[181.59635416666742, '']",[179.74348958333354]
1267,"[176.9049479166672, '']",[174.8346354166669]
1268,"[177.84375000000045, '']",[176.1770833333331]
1269,"[184.3398437500001, '']",[182.10546875000023]
1270,"[204.0898437500001, '']",[202.1471354166671]
1271,"[214.35937500000048, '']",[213.24218750000037]
1272,"[222.06250000000065, '']",[220.77343750000057]
1273,"[227.29557291666708, '']",[224.89973958333277]
1274,"[232.09765624999974, '']",[229.06640624999943]
1275,"[234.38671874999912, '']",[232.0091145833327]
1276,"[232.22265625000048, '']",[229.988281249999]
1277,"[231.529947916667, '']",[229.65234374999912]
1278,"[232.0351562500004, '']",[230.47265625000017]
1279,"[224.3476562499999, '']",[222.5976562500001]
1280,"[142.91145833333348, '']",[141.00390625]
1281,"[64.65625000000003, '']",[61.93880208333338]
1282,"[27.97786458333332, '']",[26.334635416666647]
1283,"[61.07291666666668, '']",[59.52343750000003]
1284,"[120.27083333333334, '']",[118.1940104166666]
1285,"[177.82682291666669, '']",[175.5598958333335]
1286,"[184.8580729166665, '']",[182.80208333333357]
1287,"[192.41927083333306, '']",[190.61458333333292]
1288,"[183.9765624999997, '']",[181.57812499999997]
1289,"[123.49348958333327, '']",[120.50390624999991]
1290,"[116.78255208333333, '']",[115.05078125]
1291,"[112.30208333333337, '']",[110.40625]
1292,"[76.33072916666663, '']",[74.75260416666671]
1293,"[164.71223958333326, '']",[162.7682291666666]
1294,"[176.9921874999997, '']",[174.82942708333323]
1295,"[174.6783854166663, '']",[172.17968749999994]
1296,"[169.91796874999994, '']",[167.61458333333354]
1297,"[166.83072916666674, '']",[163.791666666667]
1298,"[117.93359374999991, '']",[116.64192708333337]
1299,"[139.140625, '']",[136.99479166666674]
1300,"[157.35677083333331, '']",[155.5403645833334]
1301,"[128.21093749999994, '']",[126.33593750000003]
1302,"[129.72135416666674, '']",[127.30468749999984]
1303,"[197.28255208333343, '']",[195.45312500000028]
1304,"[200.07291666666634, '']",[198.79166666666612]
1305,"[201.56901041666632, '']",[200.1666666666661]
1306,"[203.2265624999997, '']",[201.35546874999994]
1307,"[203.83072916666623, '']",[201.399739583333]
1308,"[185.35156250000009, '']",[183.7682291666668]
1309,"[122.14453125000013, '']",[120.21744791666652]
1310,"[136.95442708333337, '']",[135.45703124999997]
1311,"[192.2708333333336, '']",[190.28515624999994]
1312,"[120.58203125000009, '']",[118.29166666666663]
1313,"[171.01692708333334, '']",[169.02734375000017]
1314,"[196.92447916666717, '']",[194.70312499999946]
1315,"[204.3606770833332, '']",[201.64843749999997]
1316,"[207.49218750000006, '']",[205.9375]
1317,"[207.41666666666674, '']",[206.0]
1318,"[208.0546874999998, '']",[206.0]
1319,"[207.27473958333326, '']",[205.65364583333334]
1320,"[181.66536458333331, '']",[179.62239583333331]
1321,"[110.68749999999999, '']",[108.73307291666661]
1322,"[93.78776041666671, '']",[92.16666666666664]
1323,"[146.13671875, '']",[145.31380208333331]
1324,"[89.59114583333324, '']",[86.95963541666663]
1325,"[159.49869791666663, '']",[157.2434895833332]
1326,"[204.45572916666714, '']",[202.0872395833335]
1327,"[205.33333333333348, '']",[203.55729166666626]
1328,"[205.67968749999955, '']",[203.07291666666669]
1329,"[204.8580729166664, '']",[202.1015624999999]
1330,"[203.2812500000003, '']",[200.35677083333297]
1331,"[192.40234375000014, '']",[190.83333333333331]
1332,"[178.45312500000014, '']",[176.5859375000001]
1333,"[175.92708333333331, '']",[173.78776041666663]
1334,"[158.5104166666666, '']",[156.63020833333334]
1335,"[112.23828124999973, '']",[109.14062500000003]
1336,"[102.33593749999997, '']",[100.12369791666657]
1337,"[149.49609375000014, '']",[146.7408854166669]
1338,"[56.07161458333325, '']",[53.97265624999998]
1339,"[115.62369791666686, '']",[113.49348958333331]
1340,"[155.8138020833332, '']",[153.5885416666669]
1341,"[129.93098958333368, '']",[128.00520833333343]
1342,"[104.87890625000004, '']",[102.3958333333335]
1343,"[89.50520833333337, '']",[87.98697916666673]
1344,"[73.52734375000003, '']",[72.20833333333331]
1345,"[69.81901041666674, '']",[68.0611979166668]
1346,"[68.11718749999997, '']",[66.44791666666677]
1347,"[68.93098958333339, '']",[67.2473958333334]
1348,"[74.44661458333326, '']",[72.20312500000007]
1349,"[82.88151041666643, '']",[80.37369791666657]
1350,"[95.53255208333351, '']",[93.49869791666683]
1351,"[104.85286458333306, '']",[102.73958333333296]
1352,"[107.94270833333282, '']",[106.15364583333282]
1353,"[111.17708333333397, '']",[110.19531249999986]
1354,"[129.56119791666706, '']",[127.6953124999998]
1355,"[141.24869791666663, '']",[139.68880208333357]
1356,"[148.17317708333337, '']",[146.24479166666652]
1357,"[164.21223958333303, '']",[162.8138020833334]
1358,"[182.51562500000037, '']",[180.40755208333346]
1359,"[170.12239583333343, '']",[168.25000000000034]
1360,"[183.10156250000043, '']",[181.94921875000034]
1361,"[77.43880208333331, '']",[74.67447916666669]
1362,"[30.759114583333364, '']",[28.785156250000007]
1363,"[64.0572916666666, '']",[62.934895833333314]
1364,"[126.09244791666667, '']",[124.36588541666666]
1365,"[189.86848958333357, '']",[187.30598958333326]
1366,"[205.05989583333348, '']",[202.98437500000028]
1367,"[198.23828124999997, '']",[195.66666666666686]
1368,"[189.69531250000003, '']",[187.68880208333331]
1369,"[128.03776041666663, '']",[125.53515624999989]
1370,"[123.0624999999999, '']",[120.83593749999989]
1371,"[115.22005208333312, '']",[113.35286458333341]
1372,"[69.24348958333324, '']",[67.8125]
1373,"[159.98828125, '']",[158.16015624999994]
1374,"[155.94270833333334, '']",[153.40625]
1375,"[159.59375000000006, '']",[156.9544270833333]
1376,"[166.49088541666663, '']",[163.64322916666657]
1377,"[172.94401041666646, '']",[170.33463541666663]
1378,"[130.6002604166666, '']",[128.8059895833333]
1379,"[126.52213541666669, '']",[125.1914062500002]
1380,"[156.1289062499999, '']",[153.71093750000003]
1381,"[137.19791666666669, '']",[135.3463541666667]
1382,"[122.86067708333323, '']",[120.88802083333337]
1383,"[196.098958333333, '']",[194.1432291666662]
1384,"[196.30859374999977, '']",[194.00260416666657]
1385,"[192.60416666666612, '']",[190.8567708333332]
1386,"[187.59114583333255, '']",[185.29296874999974]
1387,"[180.38411458333363, '']",[178.51302083333334]
1388,"[175.4348958333334, '']",[173.70833333333303]
1389,"[124.67317708333329, '']",[123.05468750000013]
1390,"[128.67578125, '']",[126.99739583333339]
1391,"[185.00781250000009, '']",[182.7369791666668]
1392,"[129.34505208333343, '']",[127.66536458333327]
1393,"[175.25651041666654, '']",[173.30468750000014]
1394,"[204.23307291666652, '']",[202.5]
1395,"[205.27213541666697, '']",[203.25]
1396,"[206.45963541666646, '']",[203.77213541666646]
1397,"[202.57942708333326, '']",[201.2473958333337]
1398,"[193.1822916666664, '']",[190.44531249999986]
1399,"[181.24479166666663, '']",[178.69531249999963]
1400,"[171.69401041666677, '']",[169.74739583333326]
1401,"[113.20052083333343, '']",[111.20182291666674]
1402,"[92.47656249999994, '']",[90.93749999999999]
1403,"[146.7174479166667, '']",[145.06119791666674]
1404,"[85.6653645833333, '']",[83.28515624999994]
1405,"[161.68098958333331, '']",[159.91145833333337]
1406,"[203.56249999999972, '']",[201.2226562499998]
1407,"[201.73307291666677, '']",[199.39843749999991]
1408,"[200.70312500000006, '']",[198.19140625000017]
1409,"[193.77604166666646, '']",[191.02343749999991]
1410,"[180.12630208333326, '']",[178.29947916666677]
1411,"[167.92838541666697, '']",[165.37109375000009]
1412,"[166.63541666666663, '']",[163.90885416666669]
1413,"[176.24739583333343, '']",[174.62890625000014]
1414,"[160.04036458333343, '']",[158.30729166666674]
1415,"[120.02343749999987, '']",[116.84765625000001]
1416,"[104.93229166666652, '']",[103.01953125]
1417,"[144.3033854166667, '']",[142.38802083333317]
1418,"[55.6145833333333, '']",[53.44401041666664]
1419,"[139.36458333333334, '']",[137.7330729166666]
1420,"[192.7747395833336, '']",[191.0130208333338]
1421,"[181.1705729166665, '']",[179.3893229166666]
1422,"[179.22916666666674, '']",[177.23046875000006]
1423,"[182.83203125, '']",[179.91145833333334]
1424,"[192.23177083333317, '']",[190.0664062500002]
1425,"[178.39973958333343, '']",[175.7539062499999]
1426,"[156.98828125000014, '']",[154.85286458333346]
1427,"[131.05859374999977, '']",[128.23177083333334]
1428,"[102.49609375000007, '']",[100.69401041666646]
1429,"[81.21354166666666, '']",[79.30598958333341]
1430,"[66.05468749999993, '']",[64.12109374999996]
1431,"[61.138020833333286, '']",[59.536458333333435]
1432,"[66.49348958333334, '']",[65.02473958333337]
1433,"[63.552083333333464, '']",[61.79687500000013]
1434,"[61.91536458333342, '']",[60.3658854166666]
1435,"[65.90755208333343, '']",[64.30078124999972]
1436,"[71.22786458333375, '']",[69.75520833333321]
1437,"[80.4192708333336, '']",[78.51302083333334]
1438,"[98.94921874999993, '']",[97.14453124999983]
1439,"[105.48177083333351, '']",[102.97005208333327]
1440,"[187.05729166666654, '']",[184.75520833333337]
1441,"[95.40234375000007, '']",[92.95963541666669]
1442,"[36.2161458333333, '']",[34.305989583333314]
1443,"[53.68880208333339, '']",[51.68750000000006]
1444,"[97.99739583333347, '']",[96.63671874999996]
1445,"[173.2356770833334, '']",[171.57552083333346]
1446,"[194.68229166666683, '']",[192.05208333333323]
