,1,2
1819,"[135.13932291666666, '']",[132.96484374999994]
1820,"[164.77213541666674, '']",[162.82682291666646]
1821,"[97.91666666666653, '']",[95.1054687499999]
1822,"[171.35156250000028, '']",[169.30078124999991]
1823,"[180.7669270833332, '']",[179.0]
1824,"[186.24088541666617, '']",[184.54427083333334]
1825,"[190.70052083333317, '']",[187.99739583333326]
1826,"[191.2916666666667, '']",[189.2343749999999]
1827,"[184.01953124999986, '']",[182.0013020833331]
1828,"[162.92578125000006, '']",[161.2434895833339]
1829,"[163.08203124999986, '']",[161.77473958333323]
1830,"[169.74739583333326, '']",[168.36588541666669]
1831,"[165.58072916666674, '']",[163.67057291666654]
1832,"[188.16406250000014, '']",[186.25911458333334]
1833,"[204.35937500000014, '']",[202.6263020833334]
1834,"[215.2565104166668, '']",[213.23177083333383]
1835,"[214.58854166666686, '']",[213.0]
1836,"[214.0546875000001, '']",[212.75]
1837,"[211.67708333333277, '']",[210.075520833334]
1838,"[208.83723958333343, '']",[206.9414062500006]
1839,"[202.79557291666714, '']",[201.51953125]
1840,"[202.49739583333343, '']",[200.33203125000003]
1841,"[204.50260416666697, '']",[202.45442708333377]
1842,"[183.15234375000054, '']",[181.89843750000057]
1843,"[175.583333333333, '']",[174.17057291666697]
1844,"[172.08723958333277, '']",[170.50520833333357]
1845,"[166.3476562499998, '']",[164.85677083333275]
1846,"[156.31510416666666, '']",[153.99479166666686]
1847,"[94.8867187499996, '']",[92.99869791666622]
1848,"[92.36718750000034, '']",[91.33072916666704]
1849,"[95.63932291666663, '']",[94.21354166666669]
1850,"[78.97656250000003, '']",[77.24479166666671]
1851,"[119.34765624999987, '']",[117.53776041666664]
1852,"[103.24348958333326, '']",[101.60937499999974]
1853,"[101.62890625000007, '']",[99.83203125000001]
1854,"[165.06770833333283, '']",[163.11067708333314]
1855,"[122.52083333333309, '']",[120.37109374999994]
1856,"[93.2578125, '']",[91.5807291666667]
1857,"[104.24479166666671, '']",[102.7838541666666]
1858,"[137.83463541666654, '']",[135.58463541666654]
1859,"[90.8684895833334, '']",[88.93619791666667]
1860,"[159.59244791666654, '']",[157.57031250000023]
1861,"[209.84765624999991, '']",[207.54427083333368]
1862,"[111.05989583333324, '']",[109.47265624999989]
1863,"[92.6302083333331, '']",[90.5533854166664]
1864,"[102.33333333333319, '']",[100.66796874999964]
1865,"[107.87369791666653, '']",[106.21614583333331]
1866,"[144.27864583333334, '']",[142.1627604166665]
1867,"[137.2955729166669, '']",[135.52083333333343]
1868,"[116.56640625000001, '']",[114.37369791666646]
1869,"[158.23307291666669, '']",[155.71223958333334]
1870,"[124.06510416666711, '']",[121.73567708333347]
1871,"[139.52604166666666, '']",[137.71093750000037]
1872,"[143.79687499999994, '']",[141.49999999999994]
1873,"[137.03645833333317, '']",[134.7513020833334]
1874,"[137.03385416666669, '']",[135.03125]
1875,"[184.53255208333337, '']",[182.26822916666683]
1876,"[159.95442708333346, '']",[158.36979166666703]
1877,"[145.13151041666669, '']",[142.78515624999997]
1878,"[100.50781250000014, '']",[98.45963541666661]
1879,"[133.80208333333314, '']",[131.91536458333334]
1880,"[131.14453125000003, '']",[129.34505208333331]
1881,"[213.52604166666666, '']",[211.87239583333377]
1882,"[222.98828125000006, '']",[220.94270833333354]
1883,"[225.2265624999996, '']",[223.7330729166666]
1884,"[199.95052083333317, '']",[197.97135416666637]
1885,"[166.8098958333334, '']",[164.68619791666674]
1886,"[147.4596354166667, '']",[145.4153645833334]
1887,"[121.01562500000004, '']",[119.01171874999997]
1888,"[122.55729166666664, '']",[120.98828124999997]
1889,"[114.66406249999982, '']",[113.15234374999987]
1890,"[203.87369791666657, '']",[201.8203124999999]
1891,"[194.93229166666683, '']",[193.51562500000006]
1892,"[180.3437500000001, '']",[178.11328125000003]
1893,"[168.04427083333348, '']",[165.30598958333337]
1894,"[156.25130208333331, '']",[154.5742187499997]
1895,"[148.66796875000006, '']",[147.37760416666686]
1896,"[140.5768229166669, '']",[138.9348958333335]
1897,"[151.51302083333337, '']",[149.4335937499998]
1898,"[148.54687500000003, '']",[146.1458333333332]
1899,"[135.30078124999991, '']",[132.54427083333348]
1900,"[157.48046874999997, '']",[155.43619791666697]
1901,"[101.60937499999989, '']",[99.30078125]
1902,"[172.74218749999997, '']",[170.55338541666669]
1903,"[181.63802083333326, '']",[180.38411458333312]
1904,"[184.94661458333297, '']",[183.19791666666626]
1905,"[189.39973958333297, '']",[187.1653645833331]
1906,"[188.42708333333314, '']",[186.0078124999996]
1907,"[170.69010416666663, '']",[169.1575520833331]
1908,"[168.29817708333334, '']",[166.69010416666669]
1909,"[170.96093750000014, '']",[169.5286458333332]
1910,"[173.1510416666667, '']",[171.61067708333348]
1911,"[167.74999999999997, '']",[165.54817708333334]
1912,"[192.93489583333314, '']",[191.18489583333343]
1913,"[204.75781250000009, '']",[203.32812500000034]
1914,"[213.85677083333323, '']",[212.43750000000057]
1915,"[213.59505208333366, '']",[212.39713541666686]
1916,"[212.42968749999972, '']",[211.333333333334]
1917,"[209.9244791666667, '']",[208.2552083333338]
1918,"[204.7526041666669, '']",[202.82291666666674]
1919,"[197.12890625000028, '']",[195.44921875]
1920,"[210.45703124999986, '']",[208.88020833333334]
1921,"[199.5729166666662, '']",[197.19010416666697]
1922,"[193.9882812499995, '']",[192.0416666666665]
1923,"[188.07161458333337, '']",[186.0104166666663]
1924,"[181.08072916666683, '']",[178.8958333333336]
1925,"[165.55989583333331, '']",[164.01432291666643]
1926,"[108.2968749999998, '']",[105.87630208333348]
1927,"[81.94661458333341, '']",[80.54166666666673]
1928,"[80.92057291666673, '']",[80.16666666666671]
1929,"[86.59895833333348, '']",[85.39843750000023]
1930,"[89.11979166666671, '']",[87.58984375000016]
1931,"[88.44921875000003, '']",[87.03906250000016]
1932,"[118.37239583333356, '']",[116.33333333333354]
1933,"[92.9166666666667, '']",[91.5247395833333]
1934,"[100.71223958333333, '']",[99.9140625000001]
1935,"[152.13411458333312, '']",[150.31901041666657]
1936,"[102.68619791666664, '']",[100.67317708333343]
1937,"[96.46484374999997, '']",[94.74479166666656]
1938,"[143.70963541666652, '']",[141.8359374999999]
1939,"[82.35026041666679, '']",[80.87109374999994]
1940,"[149.98307291666669, '']",[147.99869791666652]
1941,"[177.53515625000014, '']",[176.06901041666677]
1942,"[159.93750000000014, '']",[157.96354166666686]
1943,"[82.85286458333341, '']",[81.30989583333356]
1944,"[78.89062499999994, '']",[77.43229166666669]
1945,"[87.13671875000004, '']",[85.34114583333331]
1946,"[141.13671874999997, '']",[139.10286458333317]
1947,"[127.04947916666659, '']",[125.7018229166668]
1948,"[115.42187499999986, '']",[113.6132812499999]
1949,"[191.11718750000006, '']",[188.9765625000002]
1950,"[138.51562499999991, '']",[136.90755208333326]
1951,"[115.79817708333321, '']",[113.53776041666663]
1952,"[127.99869791666681, '']",[126.50781250000053]
1953,"[146.58072916666703, '']",[144.42187500000028]
1954,"[154.40234374999997, '']",[152.21614583333323]
1955,"[180.20052083333334, '']",[178.10677083333334]
1956,"[158.87760416666663, '']",[157.2083333333334]
1957,"[132.65885416666669, '']",[131.02604166666697]
1958,"[108.24218750000013, '']",[106.50911458333327]
1959,"[128.0208333333335, '']",[126.54817708333333]
1960,"[154.5611979166666, '']",[152.8359375]
1961,"[219.78255208333326, '']",[217.77864583333346]
1962,"[225.14453124999977, '']",[223.14973958333317]
1963,"[204.6445312500001, '']",[202.89843750000003]
1964,"[154.13281249999972, '']",[152.6197916666667]
1965,"[160.7669270833332, '']",[158.82682291666666]
1966,"[172.4622395833334, '']",[169.50911458333343]
1967,"[140.81901041666652, '']",[138.7161458333334]
1968,"[135.8606770833335, '']",[134.11588541666637]
1969,"[127.55208333333341, '']",[124.75260416666642]
1970,"[237.4648437500004, '']",[235.47786458333348]
1971,"[239.95052083333343, '']",[237.9674479166657]
1972,"[240.06380208333275, '']",[237.9192708333334]
1973,"[239.658854166666, '']",[237.31510416666669]
1974,"[234.17578124999997, '']",[232.29166666666686]
1975,"[219.56901041666643, '']",[217.96614583333343]
1976,"[210.38932291666703, '']",[208.40104166666703]
1977,"[166.41276041666663, '']",[164.1393229166664]
1978,"[149.80468749999994, '']",[148.01302083333312]
1979,"[133.0195312500001, '']",[130.83723958333331]
1980,"[152.67578125000006, '']",[150.29427083333323]
1981,"[100.34505208333326, '']",[98.17187499999994]
1982,"[159.33203125000003, '']",[158.1054687500001]
1983,"[155.7604166666669, '']",[154.15104166666674]
1984,"[161.63020833333314, '']",[159.23567708333323]
1985,"[171.95833333333326, '']",[170.10026041666634]
1986,"[179.3880208333331, '']",[177.02343749999997]
1987,"[181.84765624999991, '']",[180.2630208333335]
1988,"[185.48046874999966, '']",[183.75]
1989,"[186.7526041666661, '']",[184.91666666666626]
1990,"[185.07812499999977, '']",[182.90624999999955]
1991,"[172.5546875000001, '']",[170.57682291666683]
1992,"[192.078125, '']",[189.4791666666669]
1993,"[206.5403645833335, '']",[204.61588541666686]
1994,"[212.98307291666768, '']",[211.333333333334]
1995,"[212.55989583333357, '']",[210.79427083333414]
1996,"[209.63932291666706, '']",[207.94791666666666]
1997,"[205.49739583333377, '']",[203.53125000000057]
1998,"[199.46093750000014, '']",[197.61458333333331]
1999,"[189.41276041666683, '']",[187.8684895833338]
2000,"[173.75260416666708, '']",[171.48437500000006]
2001,"[179.84635416666634, '']",[178.05208333333303]
2002,"[185.8815104166661, '']",[184.00911458333323]
2003,"[187.6497395833332, '']",[185.97265625000028]
2004,"[152.64713541666669, '']",[150.23307291666677]
2005,"[96.46744791666647, '']",[94.28906249999986]
2006,"[83.92447916666674, '']",[81.99739583333344]
2007,"[81.38151041666673, '']",[80.41666666666673]
2008,"[79.94531250000003, '']",[79.14973958333326]
2009,"[77.37760416666667, '']",[75.5]
2010,"[76.7265625, '']",[74.78125]
2011,"[79.0559895833334, '']",[77.22005208333329]
2012,"[83.97395833333346, '']",[82.75911458333343]
2013,"[113.51953125000011, '']",[111.72526041666693]
2014,"[91.85026041666657, '']",[90.34244791666691]
2015,"[94.49739583333343, '']",[92.91666666666674]
2016,"[140.74869791666677, '']",[138.42317708333343]
2017,"[114.52734375000007, '']",[112.39713541666673]
2018,"[74.8255208333333, '']",[73.26953125000003]
2019,"[127.89062499999999, '']",[125.54427083333344]
2020,"[128.91536458333337, '']",[126.55468750000014]
2021,"[119.7083333333329, '']",[117.90104166666671]
2022,"[188.05338541666666, '']",[185.54817708333314]
2023,"[105.49869791666671, '']",[103.74609375000006]
2024,"[85.81640624999999, '']",[84.0924479166667]
2025,"[85.87239583333319, '']",[83.81901041666652]
2026,"[139.49218750000003, '']",[137.8359374999999]
2027,"[128.54687500000003, '']",[127.06380208333329]
2028,"[113.11067708333327, '']",[111.39322916666652]
2029,"[196.83333333333303, '']",[194.85286458333312]
2030,"[147.16796875000009, '']",[145.38411458333334]
2031,"[74.39453125000003, '']",[72.8997395833333]
2032,"[78.6341145833333, '']",[77.42968750000001]
2033,"[89.09895833333351, '']",[86.89322916666646]
2034,"[113.02734374999977, '']",[111.23177083333303]
2035,"[143.25651041666683, '']",[142.00651041666654]
2036,"[152.92578124999994, '']",[150.74869791666669]
2037,"[135.69401041666677, '']",[134.48046875000006]
2038,"[103.87109374999993, '']",[102.08984375000027]
2039,"[148.86718750000023, '']",[146.86067708333326]
2040,"[150.77994791666646, '']",[148.80468750000003]
2041,"[163.9101562500003, '']",[162.05468749999997]
2042,"[185.07682291666688, '']",[183.48567708333354]
2043,"[198.95963541666688, '']",[197.30598958333326]
2044,"[143.36067708333331, '']",[141.27343750000006]
2045,"[158.1458333333336, '']",[155.91796875]
2046,"[170.64453124999997, '']",[167.94270833333331]
2047,"[140.56901041666663, '']",[138.00130208333326]
2048,"[156.57942708333343, '']",[154.98828124999994]
2049,"[133.27734374999977, '']",[130.68880208333314]
2050,"[230.68098958333326, '']",[228.84505208333348]
2051,"[235.18229166666728, '']",[233.8216145833333]
2052,"[237.90104166666748, '']",[235.72135416666615]
2053,"[239.0950520833328, '']",[237.14973958333252]
2054,"[238.1263020833336, '']",[236.87760416666697]
2055,"[215.08463541666637, '']",[213.42317708333283]
2056,"[196.07291666666646, '']",[194.33593749999997]
2057,"[174.2486979166665, '']",[172.15494791666683]
2058,"[145.78776041666657, '']",[143.93749999999994]
2059,"[123.2486979166666, '']",[121.01302083333344]
2060,"[128.08854166666643, '']",[126.54687499999991]
2061,"[78.40364583333327, '']",[76.33854166666676]
2062,"[203.16276041666686, '']",[201.736979166667]
2063,"[218.35286458333363, '']",[216.00651041666708]
2064,"[208.54817708333363, '']",[206.81770833333363]
2065,"[190.39713541666674, '']",[187.8919270833335]
2066,"[169.75911458333343, '']",[167.81640625000006]
2067,"[162.35026041666666, '']",[160.06119791666677]
2068,"[162.53906250000026, '']",[161.2278645833337]
2069,"[159.65234374999986, '']",[158.024739583333]
2070,"[166.19921874999977, '']",[164.1692708333332]
2071,"[174.88541666666652, '']",[173.2903645833335]
2072,"[186.2187499999999, '']",[183.73697916666666]
2073,"[206.2187500000002, '']",[205.0625]
2074,"[209.5494791666671, '']",[207.67708333333397]
2075,"[208.23828125000028, '']",[206.51432291666745]
2076,"[205.30078125000017, '']",[203.38281250000034]
2077,"[199.56770833333366, '']",[197.17057291666697]
2078,"[189.64192708333337, '']",[187.43880208333297]
2079,"[177.68098958333303, '']",[175.76432291666657]
2080,"[117.61067708333319, '']",[115.94010416666656]
2081,"[117.71744791666671, '']",[116.45182291666674]
2082,"[126.95703125000021, '']",[125.28906249999997]
2083,"[124.6223958333335, '']",[122.91927083333334]
2084,"[98.79817708333375, '']",[96.94661458333363]
2085,"[98.97005208333333, '']",[97.28776041666659]
2086,"[97.01822916666652, '']",[95.70703124999996]
2087,"[91.53385416666663, '']",[89.70182291666677]
2088,"[85.9348958333333, '']",[84.70703124999991]
2089,"[80.08593750000001, '']",[78.54166666666659]
2090,"[81.81640624999994, '']",[80.5247395833332]
2091,"[95.74348958333341, '']",[94.05989583333341]
2092,"[77.9947916666667, '']",[77.0]
2093,"[86.14062500000009, '']",[85.33333333333331]
2094,"[139.93489583333314, '']",[137.90364583333354]
2095,"[84.39322916666686, '']",[81.88151041666673]
2096,"[84.78776041666683, '']",[82.82682291666666]
2097,"[132.19791666666677, '']",[130.36979166666666]
2098,"[125.67708333333317, '']",[124.18619791666652]
2099,"[113.5651041666667, '']",[111.82942708333304]
2100,"[168.32812500000006, '']",[166.50000000000048]
2101,"[112.97526041666653, '']",[110.57812500000007]
2102,"[122.34114583333313, '']",[120.2513020833328]
2103,"[185.8541666666667, '']",[183.33984375000003]
2104,"[96.55989583333337, '']",[94.37369791666667]
2105,"[71.51692708333334, '']",[70.98567708333339]
2106,"[139.45052083333334, '']",[137.05208333333334]
2107,"[155.75390624999994, '']",[153.9440104166667]
2108,"[110.79947916666674, '']",[109.03125000000007]
2109,"[150.921875, '']",[149.22656250000014]
2110,"[191.6835937499995, '']",[189.00520833333294]
2111,"[82.44401041666671, '']",[81.12630208333329]
2112,"[74.50781250000009, '']",[72.42708333333341]
2113,"[74.71614583333324, '']",[73.04036458333337]
2114,"[71.32552083333334, '']",[69.71614583333333]
2115,"[110.67317708333326, '']",[109.37369791666661]
2116,"[147.00911458333337, '']",[144.73437500000006]
2117,"[132.52604166666646, '']",[130.0364583333332]
2118,"[127.13802083333294, '']",[125.58203124999967]
2119,"[188.4440104166672, '']",[186.24869791666683]
2120,"[114.72916666666652, '']",[112.72005208333306]
2121,"[124.4986979166664, '']",[122.61197916666647]
2122,"[119.36848958333296, '']",[116.56510416666673]
2123,"[123.95442708333316, '']",[122.01692708333314]
2124,"[139.46614583333326, '']",[138.25651041666657]
2125,"[161.08593749999994, '']",[159.0494791666669]
2126,"[167.47916666666683, '']",[165.07291666666634]
2127,"[135.44791666666674, '']",[133.66276041666663]
2128,"[159.42447916666666, '']",[157.44401041666677]
2129,"[142.43619791666663, '']",[140.11848958333326]
2130,"[225.9231770833335, '']",[223.86197916666694]
2131,"[234.68098958333337, '']",[232.81901041666683]
2132,"[237.30859374999991, '']",[235.6432291666673]
2133,"[236.47656250000043, '']",[234.69401041666697]
2134,"[173.13020833333348, '']",[171.6093750000001]
2135,"[180.0260416666664, '']",[177.75000000000017]
2136,"[229.56250000000028, '']",[227.90104166666677]
2137,"[187.06249999999983, '']",[185.1510416666669]
2138,"[168.97786458333368, '']",[166.61588541666697]
2139,"[149.94010416666663, '']",[147.78645833333334]
2140,"[132.95442708333326, '']",[131.12890625000003]
2141,"[100.58723958333323, '']",[98.46744791666666]
2142,"[223.0078125, '']",[220.94661458333374]
2143,"[235.32421874999983, '']",[233.43489583333346]
2144,"[233.48567708333337, '']",[231.78776041666703]
2145,"[229.57552083333414, '']",[227.68750000000065]
2146,"[225.65104166666688, '']",[223.90885416666742]
2147,"[224.49609375000065, '']",[222.33072916666742]
2148,"[224.99479166666688, '']",[223.06250000000026]
2149,"[216.53515625000003, '']",[214.47916666666728]
2150,"[203.8437500000001, '']",[202.02604166666657]
2151,"[190.86848958333334, '']",[188.96223958333343]
2152,"[173.31770833333343, '']",[171.69791666666674]
2153,"[169.58723958333317, '']",[168.60026041666652]
2154,"[187.6796875000001, '']",[185.83723958333354]
2155,"[203.52473958333363, '']",[201.9166666666673]
2156,"[197.23697916666677, '']",[195.43880208333388]
2157,"[188.30859374999986, '']",[186.54687499999991]
2158,"[179.62369791666683, '']",[177.75260416666669]
2159,"[172.4895833333332, '']",[170.8125]
2160,"[168.72135416666632, '']",[167.40624999999983]
2161,"[159.5598958333333, '']",[157.70312500000006]
2162,"[140.69010416666697, '']",[139.01041666666663]
2163,"[126.48437500000007, '']",[124.78255208333336]
2164,"[96.18880208333323, '']",[94.34244791666657]
2165,"[89.4765625, '']",[87.8164062499999]
2166,"[90.74348958333309, '']",[89.13151041666661]
2167,"[94.3424479166664, '']",[92.59244791666663]
2168,"[103.54947916666669, '']",[101.39192708333314]
2169,"[101.71223958333329, '']",[99.73437499999987]
2170,"[105.61848958333329, '']",[104.25260416666666]
2171,"[118.08593749999996, '']",[116.06510416666654]
2172,"[89.17317708333326, '']",[88.09765624999994]
2173,"[82.64192708333331, '']",[80.96874999999997]
2174,"[88.06901041666664, '']",[86.55208333333319]
2175,"[100.93880208333329, '']",[99.01171874999989]
2176,"[85.62239583333323, '']",[84.52734374999987]
2177,"[86.54427083333363, '']",[84.68489583333331]
2178,"[154.3958333333332, '']",[152.1236979166666]
2179,"[98.77343749999994, '']",[97.32682291666676]
2180,"[100.52083333333299, '']",[98.5533854166664]
2181,"[174.70963541666708, '']",[172.1002604166669]
2182,"[121.49348958333357, '']",[119.17968749999999]
2183,"[114.39713541666647, '']",[112.61067708333319]
2184,"[175.86848958333306, '']",[173.24739583333277]
2185,"[93.29557291666657, '']",[92.44270833333331]
2186,"[104.41145833333317, '']",[102.56770833333336]
2187,"[109.10807291666676, '']",[106.93229166666647]
2188,"[186.79557291666677, '']",[184.8632812499999]
2189,"[130.49088541666657, '']",[128.74869791666654]
2190,"[173.02994791666637, '']",[170.60546875000006]
2191,"[128.73177083333331, '']",[126.84244791666663]
2192,"[70.40364583333337, '']",[68.56770833333348]
2193,"[70.70442708333329, '']",[69.26692708333334]
2194,"[68.32942708333351, '']",[66.54036458333353]
2195,"[105.96093750000001, '']",[103.60807291666671]
2196,"[151.4244791666665, '']",[149.64322916666654]
2197,"[146.20052083333354, '']",[144.6263020833334]
2198,"[138.38281250000009, '']",[136.91145833333331]
2199,"[222.46354166666632, '']",[220.18229166666669]
2200,"[95.47916666666669, '']",[94.08984375]
2201,"[81.69921875000028, '']",[80.38541666666667]
2202,"[85.71354166666684, '']",[84.17447916666644]
2203,"[97.9114583333333, '']",[95.8177083333334]
2204,"[97.09244791666659, '']",[95.875]
2205,"[118.87369791666664, '']",[116.65104166666677]
2206,"[159.87109374999986, '']",[157.28515625000028]
2207,"[128.17578125000009, '']",[126.0065104166666]
2208,"[151.59244791666654, '']",[149.64453124999977]
2209,"[139.59635416666652, '']",[137.85807291666683]
2210,"[211.55598958333337, '']",[209.55729166666674]
2211,"[225.02864583333337, '']",[223.05598958333363]
2212,"[232.67317708333363, '']",[230.92057291666666]
2213,"[237.65234374999963, '']",[235.79557291666606]
2214,"[160.81380208333343, '']",[158.76302083333348]
2215,"[192.421875, '']",[190.54687500000048]
2216,"[210.11197916666669, '']",[208.4856770833334]
2217,"[177.81901041666677, '']",[175.44921874999972]
2218,"[168.96875000000003, '']",[167.14583333333337]
2219,"[156.46484375000014, '']",[154.34765624999994]
2220,"[154.42447916666654, '']",[152.24088541666669]
2221,"[127.26171875000021, '']",[125.10937499999977]
2222,"[235.7604166666669, '']",[233.83203124999991]
2223,"[231.39973958333317, '']",[229.44531250000028]
2224,"[228.55078125000003, '']",[226.03255208333312]
2225,"[235.54296875000028, '']",[233.31901041666686]
2226,"[237.1809895833331, '']",[235.2812499999999]
2227,"[237.95312499999991, '']",[235.8398437500005]
2228,"[238.0377604166674, '']",[235.99088541666717]
2229,"[238.0468749999999, '']",[236.4895833333342]
2230,"[236.6953125000005, '']",[234.9648437499997]
2231,"[234.76692708333337, '']",[232.88541666666723]
2232,"[232.34635416666674, '']",[230.63020833333422]
2233,"[226.0338541666669, '']",[224.46354166666734]
2234,"[190.23177083333331, '']",[188.59114583333314]
2235,"[192.78906249999932, '']",[190.85677083333331]
2236,"[187.2916666666665, '']",[185.34375]
2237,"[182.2044270833332, '']",[179.98177083333331]
2238,"[175.86979166666666, '']",[173.83203125]
2239,"[169.94791666666643, '']",[168.04296875]
2240,"[189.57421874999994, '']",[187.89453124999966]
2241,"[186.9101562499998, '']",[184.88151041666677]
2242,"[179.1432291666667, '']",[177.477864583333]
2243,"[165.6119791666667, '']",[163.46874999999986]
2244,"[107.40234374999991, '']",[105.07291666666649]
2245,"[104.20963541666659, '']",[102.17187499999977]
2246,"[100.62630208333314, '']",[99.24609374999983]
2247,"[92.74869791666652, '']",[91.37890624999993]
2248,"[108.1601562499999, '']",[106.0143229166667]
2249,"[85.17057291666657, '']",[83.63932291666663]
2250,"[105.70182291666669, '']",[104.05859375000009]
2251,"[98.68098958333346, '']",[96.8684895833334]
2252,"[91.11979166666633, '']",[90.26302083333319]
2253,"[94.83984374999996, '']",[93.09244791666659]
2254,"[94.66666666666637, '']",[93.20703124999969]
2255,"[92.83854166666653, '']",[91.04947916666671]
2256,"[114.49088541666671, '']",[112.26171874999994]
2257,"[120.36328124999997, '']",[118.68229166666679]
2258,"[106.01953124999999, '']",[103.97656250000013]
2259,"[164.86197916666626, '']",[162.5416666666671]
2260,"[119.16015625000016, '']",[117.75911458333341]
2261,"[96.29166666666652, '']",[94.67447916666664]
2262,"[179.5677083333334, '']",[178.048177083333]
2263,"[101.33854166666674, '']",[99.15885416666639]
2264,"[97.96874999999977, '']",[95.83333333333337]
2265,"[171.80989583333414, '']",[169.75130208333294]
2266,"[125.76302083333323, '']",[123.37499999999989]
2267,"[76.98567708333329, '']",[76.05598958333334]
2268,"[171.8697916666669, '']",[170.08333333333363]
2269,"[172.46875000000006, '']",[170.37500000000017]
2270,"[148.45963541666683, '']",[146.989583333333]
2271,"[173.34505208333334, '']",[170.88411458333348]
2272,"[76.72656250000013, '']",[74.95703125000006]
2273,"[68.0924479166667, '']",[66.33333333333353]
2274,"[67.57291666666676, '']",[65.86458333333354]
2275,"[93.20703125, '']",[90.65755208333334]
2276,"[205.19661458333317, '']",[202.6718750000005]
2277,"[161.60416666666674, '']",[159.44401041666654]
2278,"[163.4791666666666, '']",[161.82682291666666]
2279,"[215.03776041666714, '']",[213.15494791666643]
2280,"[116.49348958333337, '']",[115.11588541666644]
2281,"[76.91796875000011, '']",[76.14583333333331]
2282,"[73.98046875000007, '']",[73.00130208333346]
2283,"[73.74609375000018, '']",[72.51171875000009]
2284,"[67.2734375000001, '']",[65.61067708333334]
2285,"[84.1588541666666, '']",[82.12369791666666]
2286,"[111.52473958333329, '']",[109.38281250000004]
2287,"[99.08072916666649, '']",[97.54296875000011]
2288,"[132.11328125000003, '']",[130.15755208333331]
2289,"[159.46354166666669, '']",[157.90624999999994]
2290,"[161.12500000000014, '']",[159.17578124999977]
2291,"[171.91406249999972, '']",[169.94791666666615]
2292,"[177.0260416666669, '']",[175.13411458333366]
2293,"[184.8841145833334, '']",[183.17838541666725]
2294,"[207.02994791666666, '']",[204.65885416666686]
2295,"[207.67057291666663, '']",[205.8554687500001]
2296,"[214.12109374999966, '']",[211.80078124999994]
2297,"[169.18489583333312, '']",[166.85807291666669]
2298,"[168.81640624999974, '']",[167.15885416666674]
2299,"[144.52083333333331, '']",[142.59635416666657]
2300,"[166.93619791666666, '']",[164.79557291666669]
2301,"[140.83333333333323, '']",[138.6861979166667]
2302,"[239.91796875000045, '']",[237.9934895833342]
2303,"[240.41927083333283, '']",[239.30338541666703]
2304,"[228.33072916666652, '']",[226.49609375000003]
2305,"[224.01692708333334, '']",[221.97916666666674]
2306,"[229.89713541666748, '']",[228.1315104166669]
2307,"[233.69921875000034, '']",[231.77994791666725]
2308,"[235.21354166666688, '']",[233.35026041666697]
2309,"[237.43229166666652, '']",[235.31250000000028]
2310,"[237.75911458333326, '']",[236.0468750000002]
2311,"[237.798177083333, '']",[235.8541666666662]
2312,"[238.26953125000074, '']",[236.8333333333342]
2313,"[220.73177083333366, '']",[217.97916666666686]
2314,"[178.4895833333333, '']",[176.43619791666654]
2315,"[185.77864583333354, '']",[183.6953124999997]
2316,"[182.6328125, '']",[180.88541666666632]
2317,"[178.24088541666674, '']",[176.78125]
2318,"[172.5468749999998, '']",[170.828125]
2319,"[167.96354166666646, '']",[166.02083333333314]
2320,"[185.56510416666688, '']",[183.85546875000009]
2321,"[179.60807291666703, '']",[177.5325520833336]
2322,"[174.93489583333303, '']",[173.10416666666669]
2323,"[155.5000000000001, '']",[154.00130208333326]
2324,"[102.89713541666674, '']",[100.16666666666696]
2325,"[102.07291666666649, '']",[100.28124999999993]
2326,"[99.7721354166664, '']",[99.08333333333306]
2327,"[92.03255208333321, '']",[90.9661458333333]
2328,"[112.33854166666666, '']",[110.53906249999983]
2329,"[83.83593749999986, '']",[82.359375]
2330,"[110.26432291666661, '']",[108.1497395833334]
2331,"[90.65234374999989, '']",[89.27473958333337]
2332,"[82.51432291666654, '']",[81.22395833333323]
2333,"[85.1341145833332, '']",[83.75390624999994]
2334,"[88.9010416666669, '']",[87.39583333333333]
2335,"[94.6940104166667, '']",[93.33463541666669]
2336,"[99.84895833333302, '']",[98.40104166666666]
2337,"[102.58593749999997, '']",[101.31640624999974]
2338,"[123.69531250000014, '']",[121.35416666666629]
2339,"[130.1640624999999, '']",[127.89583333333334]
2340,"[144.65364583333354, '']",[142.93489583333331]
2341,"[141.26692708333343, '']",[139.40885416666657]
2342,"[125.4986979166664, '']",[124.11848958333326]
2343,"[141.82942708333323, '']",[139.49088541666669]
2344,"[97.5104166666666, '']",[95.7526041666666]
2345,"[119.39843749999969, '']",[117.68880208333314]
2346,"[189.48958333333383, '']",[187.5872395833338]
2347,"[81.16927083333331, '']",[79.26171874999999]
2348,"[81.61328124999989, '']",[79.8971354166665]
2349,"[182.80078124999983, '']",[180.8854166666666]
2350,"[173.07552083333343, '']",[171.05729166666663]
2351,"[141.1835937500001, '']",[139.56640625000017]
2352,"[176.78776041666666, '']",[174.61197916666669]
2353,"[73.05468750000004, '']",[71.50130208333339]
2354,"[72.70182291666676, '']",[71.08072916666671]
2355,"[84.55989583333354, '']",[82.65494791666677]
2356,"[218.31249999999955, '']",[216.03515624999986]
2357,"[227.59244791666703, '']",[224.99869791666708]
2358,"[211.85026041666652, '']",[209.91276041666674]
2359,"[204.05338541666666, '']",[202.43489583333331]
2360,"[91.80598958333337, '']",[89.5781249999999]
