0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.955729167,1.845052083,2.016927083,2.147135417,2.6328125,2.268229167,2.6484375,1.9609375,2.58203125,2.006510417,2.25,1.8203125,2.125,2.110677083,2.739583333,2.48828125,1.932291667,1.653645833,2.263020833,1.8984375,1.864583333,1.583333333,1.712239583,2.317708333,2.138020833,1.91796875,1.903645833,1.147135417,1.51953125,1.7109375,2.26953125,1.57421875,2.236979167,2.182291667,2.290364583,1.509114583,1.444010417,0.69921875,1.282552083,1.609375,1.553385417,1.75,2.095052083,1.647135417,2.356770833,2.076822917,2.29296875,2.3203125,2.959635417,1.1328125
2.1484375,1.9921875,1.838541667,1.723958333,2.911458333,2.524739583,2.088541667,2.295572917,2.5859375,1.8828125,1.927083333,2.45703125,3.390625,2.364583333,1.91796875,2.391927083,2.4453125,1.907552083,2.666666667,1.848958333,2.026041667,1.895833333,2.376302083,1.90234375,1.920572917,1.282552083,1.515625,2.424479167,2.626302083,1.920572917,2.2265625,2.161458333,2.102864583,1.89453125,1.71875,1.768229167,1.014322917,1.34375,1.846354167,1.225260417,1.869791667,1.430989583,2.25390625,1.903645833,2.342447917,2.466145833,1.677083333,1.80078125,2.5703125,1.899739583
2.110677083,2.631510417,2.096354167,2.201822917,1.680989583,2.08203125,2.359375,2.399739583,2.169270833,2.033854167,1.864583333,1.743489583,1.6640625,1.8125,2.16015625,1.875,1.498697917,1.611979167,2.173177083,2.319010417,1.571614583,1.852864583,1.958333333,2.037760417,2.536458333,2.578125,2.70703125,2.569010417,2.322916667,2.16796875,2.127604167,1.416666667,2.328125,1.62109375,2.126302083,1.391927083,1.587239583,1.766927083,2.38671875,1.703125,1.200520833,2.270833333,2.5625,1.529947917,1.701822917,1.256510417,1.973958333,2.79296875,2.87109375,1.67578125
2.325520833,1.529947917,1.97265625,1.46484375,1.686197917,1.522135417,2.700520833,2.234375,2.04296875,1.1953125,1.50390625,1.852864583,2.044270833,2.01953125,2.059895833,1.919270833,2.490885417,2.490885417,1.712239583,1.276041667,1.765625,1.733072917,2.298177083,1.977864583,2.602864583,2.022135417,2.329427083,1.819010417,2.669270833,1.600260417,1.747395833,1.962239583,1.915364583,2.446614583,2.412760417,1.671875,1.587239583,2.127604167,1.985677083,1.647135417,1.81640625,2.111979167,1.74609375,1.907552083,2.322916667,1.845052083,2.450520833,1.927083333,1.846354167,1.326822917
1.979166667,1.858072917,1.68359375,2.028645833,1.529947917,2.076822917,2.177083333,1.618489583,2.75,2.483072917,1.88671875,1.901041667,1.940104167,2.083333333,2.67578125,1.3203125,2.313802083,2.36328125,2.134114583,1.08203125,1.57421875,2.13671875,2.428385417,1.763020833,2.5078125,1.51171875,2.638020833,2.161458333,2.432291667,2.02734375,2.20703125,1.95703125,2.234375,1.69921875,2.555989583,1.584635417,1.446614583,1.7265625,1.807291667,2.21484375,1.537760417,2.018229167,1.79296875,2.221354167,2.395833333,2.389322917,2.311197917,1.372395833,2.272135417,2.05859375
1.98828125,1.936197917,1.578125,1.756510417,2.115885417,1.407552083,2.100260417,1.72265625,1.951822917,1.759114583,2.200520833,1.915364583,1.971354167,2.338541667,1.60546875,1.752604167,2.016927083,2.294270833,2.692708333,1.5625,2.03125,2.092447917,2.865885417,2.0859375,2.33203125,1.458333333,2.678385417,2.264322917,2.05078125,1.842447917,2.489583333,1.584635417,1.8515625,2.153645833,1.618489583,1.354166667,1.428385417,1.946614583,1.595052083,1.875,1.809895833,1.598958333,2.369791667,1.87109375,2.856770833,2.520833333,1.8125,2.200520833,1.989583333,2.095052083
1.505208333,2.4375,2.736979167,2.028645833,2.102864583,1.881510417,2.001302083,2.087239583,2.833333333,1.6875,1.713541667,1.985677083,1.774739583,1.55859375,1.658854167,1.463541667,1.625,1.588541667,1.704427083,2.263020833,1.916666667,2.087239583,2.473958333,1.984375,1.923177083,1.76953125,2.651041667,1.733072917,2.091145833,1.2421875,1.938802083,1.958333333,1.7265625,1.686197917,1.958333333,2.190104167,1.953125,1.548177083,2.134114583,1.983072917,2.432291667,2.092447917,2.263020833,1.8203125,2.639322917,1.326822917,1.90234375,2.41796875,2.122395833,1.217447917
1.885416667,1.598958333,1.462239583,1,1.682291667,1.860677083,2.938802083,2.30078125,1.868489583,1.736979167,2.229166667,1.84375,1.744791667,1.71875,1.649739583,2.091145833,2.256510417,1.536458333,2.93359375,2.180989583,2.338541667,1.697916667,2.372395833,2.255208333,2.526041667,2.161458333,1.567708333,1.942708333,2.19921875,1.44140625,1.938802083,1.893229167,1.973958333,1.67578125,2.328125,2.100260417,1.760416667,1.90625,2.104166667,1.483072917,2.110677083,1.6484375,2.459635417,2.34765625,2.47265625,2.345052083,2.619791667,1.985677083,2.411458333,1.372395833
1.458333333,1.928385417,2.662760417,1.94921875,2.188802083,1.55078125,1.944010417,1.9453125,1.822916667,2.002604167,1.622395833,2.256510417,2.053385417,1.766927083,2.580729167,2.11328125,2.131510417,2.430989583,2.80078125,2.028645833,2.40625,1.395833333,2.423177083,1.501302083,1.977864583,1.390625,2.2734375,1.430989583,1.43359375,1.450520833,1.951822917,1.96484375,1.518229167,2.041666667,2.877604167,2.0390625,1.828125,1.713541667,1.936197917,1.890625,2.85546875,1.852864583,2.307291667,2.1328125,1.552083333,1.623697917,2.173177083,1.822916667,2.395833333,1.930989583
2.3984375,1.98046875,2.455729167,1.536458333,1.856770833,1.783854167,1.778645833,1.657552083,2.328125,1.779947917,2.44921875,2.204427083,2.139322917,2.1796875,2.828125,2.514322917,2.65625,1.93359375,2.065104167,1.188802083,2.0078125,2.208333333,2.130208333,1.618489583,1.963541667,1.634114583,2.182291667,1.639322917,1.782552083,1.725260417,2.200520833,2.07421875,1.786458333,1.989583333,1.829427083,2.178385417,2.055989583,2.196614583,3.057291667,2.205729167,2.115885417,2.037760417,1.3203125,2.200520833,1.38671875,2.481770833,2.069010417,1.65625,2.424479167,2.244791667
2.286458333,1.295572917,1.552083333,1.481770833,1.510416667,1.815104167,1.369791667,1.6796875,2.20703125,1.451822917,2.321614583,2.127604167,2.057291667,2.122395833,2.032552083,1.643229167,1.602864583,1.94921875,2.091145833,2.309895833,2.509114583,2.028645833,2.548177083,1.401041667,1.513020833,1.756510417,2.140625,1.876302083,2.076822917,1.990885417,2.3984375,1.8203125,1.87109375,1.84375,1.76171875,2.188802083,1.921875,1.358072917,1.873697917,1.720052083,2.076822917,1.748697917,1.158854167,1.149739583,1.744791667,1.92578125,1.470052083,1.59375,2.139322917,1.2734375
1.662760417,1.47265625,1.569010417,0.938802083,2.15234375,1.358072917,2.213541667,1.32421875,2.341145833,1.921875,2.17578125,1.44921875,2.348958333,1.294270833,1.981770833,1.177083333,1.791666667,2.095052083,2.389322917,2.384114583,1.735677083,1.626302083,2.225260417,1.884114583,1.923177083,1.48828125,1.463541667,1.1953125,2.2890625,2.22265625,2.282552083,1.643229167,1.907552083,1.809895833,1.998697917,1.8359375,1.567708333,1.260416667,0.515625,1.3203125,1.19140625,1.77734375,1.6328125,2.266927083,2.278645833,2.095052083,2.404947917,1.712239583,2.873697917,1.859375
1.415364583,1.225260417,1.28515625,0.893229167,1.24609375,1.682291667,1.444010417,1.23046875,1.7109375,1.59765625,1.25390625,1.904947917,1.709635417,2.369791667,1.74609375,1.638020833,2.173177083,1.364583333,2.852864583,2.3203125,2.41015625,1.61328125,1.2578125,1.46484375,2.026041667,1.897135417,1.579427083,1.899739583,2.377604167,1.6171875,1.473958333,1.489583333,1.720052083,1.641927083,1.643229167,1.302083333,1.54296875,1.317708333,1.747395833,0.919270833,0.614583333,1.45703125,1.56640625,1.126302083,1.65625,1.587239583,1.5,1.889322917,2.701822917,2.180989583
2.020833333,1.303385417,1.20703125,1.4765625,1.98828125,2.154947917,2.190104167,1.552083333,2.001302083,1.5703125,2.727864583,2.040364583,2.04296875,1.596354167,2.06640625,2.03125,2.692708333,1.930989583,2.00390625,1.247395833,2.404947917,1.580729167,2.06640625,1.8125,1.98046875,1.360677083,1.787760417,1.973958333,1.852864583,0.96875,1.727864583,1.932291667,1.401041667,1.0859375,1.580729167,2.026041667,1.614583333,1.524739583,2.045572917,1.330729167,1.30078125,1.0859375,1.143229167,0.49609375,1.294270833,1.907552083,2.115885417,1.973958333,2.697916667,1.528645833
2.30859375,1.341145833,2.002604167,2.22265625,2.40625,1.69140625,1.8828125,2.01171875,2.45703125,1.346354167,1.936197917,1.975260417,1.6328125,1.302083333,1.298177083,1.58984375,1.752604167,1.618489583,2.252604167,1.791666667,2.438802083,2.17578125,2.875,1.782552083,1.72265625,1.48828125,2.208333333,1.856770833,1.3984375,1.122395833,1.2421875,0.907552083,1.786458333,1.721354167,2.052083333,1.5859375,1.563802083,2.428385417,1.71484375,1.188802083,2.401041667,1.71875,1.227864583,2.037760417,1.5859375,1.388020833,1.62890625,2.759114583,2.47265625,1.938802083
2.266927083,1.696614583,1.575520833,1.515625,2.467447917,2.243489583,2.08984375,1.799479167,2.013020833,1.697916667,1.729166667,1.084635417,1.494791667,1.98828125,2.424479167,1.592447917,1.993489583,2.368489583,2.393229167,2.311197917,2.454427083,2.311197917,1.752604167,1.897135417,1.592447917,1.51171875,1.69921875,0.873697917,1.34375,0.770833333,1.221354167,1.604166667,1.4921875,1.928385417,2.041666667,1.740885417,2.153645833,1.984375,1.955729167,2.381510417,2.610677083,2.23046875,2.065104167,1.907552083,2.114583333,2.270833333,2.45703125,1.546875,1.546875,2.184895833
2.36328125,2.19921875,2.016927083,1.716145833,1.234375,1.700520833,1.71875,1.60546875,2.411458333,2.26953125,2.059895833,2.028645833,1.986979167,1.75390625,1.803385417,2.145833333,2.423177083,2.09375,2.00390625,1.75,2.529947917,1.266927083,1.811197917,2.006510417,1.7421875,1.462239583,1.459635417,1.369791667,1.407552083,1.069010417,1.415364583,1.87109375,1.899739583,1.68359375,2.30859375,1.954427083,2.173177083,1.877604167,2.260416667,2.328125,1.904947917,1.684895833,2.477864583,1.62109375,1.76953125,1.1953125,1.532552083,1.47265625,1.470052083,1.697916667
2.29296875,1.92578125,2.5078125,2.1484375,2.184895833,2.447916667,2.321614583,1.842447917,1.997395833,1.56640625,1.6484375,1.888020833,2.390625,1.674479167,2.286458333,1.701822917,2.700520833,2.369791667,2.39453125,1.533854167,2.33203125,2.111979167,1.940104167,1.885416667,1.7265625,1.9609375,2.473958333,1.893229167,2.610677083,1.96875,2.690104167,2.41015625,2.265625,1.923177083,2.3046875,1.779947917,2.309895833,1.533854167,1.994791667,2.013020833,1.716145833,1.62109375,2.2578125,2.00390625,1.748697917,2.158854167,1.609375,1.912760417,1.635416667,1.815104167
2.580729167,2.1875,2.216145833,1.716145833,1.7578125,1.481770833,2.071614583,2.0703125,2.328125,1.997395833,2.229166667,1.8046875,2.36328125,1.5234375,2.084635417,1.873697917,3.01953125,1.8046875,2.805989583,2.251302083,2.05078125,1.822916667,2.319010417,2.115885417,2.4296875,1.970052083,2.798177083,2.177083333,1.872395833,1.09375,2.234375,2.088541667,1.47265625,1.393229167,1.28125,1.876302083,2.18359375,2.5859375,2,1.475260417,1.416666667,1.776041667,2.02734375,2.151041667,1.765625,0.907552083,2.170572917,2.016927083,1.990885417,1.828125
2.579427083,1.889322917,2.259114583,1.561197917,2.216145833,1.897135417,2.328125,1.399739583,2.197916667,1.233072917,1.90625,1.494791667,2.088541667,1.70703125,1.694010417,2.197916667,2.233072917,2.180989583,1.82421875,2.106770833,1.58203125,2.13671875,1.89453125,1.72265625,1.092447917,1.322916667,1.432291667,1.393229167,2.05078125,1.36328125,1.813802083,1.739583333,2.615885417,1.174479167,2.625,1.666666667,2.330729167,1.569010417,1.75390625,1.670572917,1.770833333,1.302083333,2.194010417,1.42578125,2.264322917,2.044270833,1.989583333,1.779947917,2.720052083,2.44140625
1.881510417,1.57421875,2.075520833,1.895833333,2.140625,1.811197917,1.173177083,1.45703125,1.796875,1.8828125,1.74609375,2.087239583,2.33203125,1.77734375,2.638020833,2.192708333,2.274739583,2.326822917,2.299479167,1.930989583,2.493489583,1.955729167,2.182291667,2.1484375,2.399739583,1.627604167,2.110677083,1.740885417,2.338541667,1.829427083,2.006510417,1.619791667,2.01953125,1.1953125,1.84375,2.022135417,2.578125,2.178385417,1.6171875,1.51953125,1.41015625,1.223958333,1.716145833,1.861979167,2.032552083,1.890625,1.7421875,2.015625,2.21484375,1.53125
2.82421875,1.920572917,1.70703125,1.981770833,2.02734375,1.615885417,2.4453125,1.23828125,1.73046875,1.450520833,2.3671875,2.153645833,2.484375,2.360677083,2.32421875,2.54296875,2.014322917,2.16796875,1.9140625,1.825520833,2.075520833,1.735677083,1.970052083,1.7109375,1.743489583,0.9609375,2.109375,1.932291667,1.268229167,1.328125,1.774739583,1.752604167,2.061197917,1.819010417,2.013020833,2.147135417,2.02734375,1.709635417,1.674479167,2.108072917,1.307291667,1.326822917,1.302083333,2.34765625,2.37890625,2.794270833,1.908854167,1.64453125,2.016927083,1.951822917
1.619791667,1.475260417,1.8828125,1.696614583,2.0390625,1.592447917,2.329427083,1.651041667,1.658854167,1.700520833,2.098958333,2.247395833,2.264322917,1.8828125,1.649739583,1.850260417,2.333333333,1.122395833,1.565104167,2.16015625,1.653645833,1.709635417,1.768229167,2.020833333,1.786458333,1.802083333,1.908854167,1.39453125,1.82421875,2.15234375,1.82421875,2.12890625,2.125,2.059895833,2.014322917,1.765625,1.204427083,2.466145833,1.50390625,1.958333333,1.842447917,1.723958333,2.149739583,1.33984375,1.541666667,1.639322917,2.12109375,2,1.68359375,2.34375
2.669270833,2.2421875,1.885416667,1.569010417,1.403645833,2.231770833,1.518229167,1.666666667,1.920572917,1.916666667,2.313802083,2.346354167,2.110677083,2.14453125,1.678385417,1.584635417,1.49609375,1.606770833,1.740885417,1.84765625,1.951822917,1.09375,1.162760417,1.606770833,2.376302083,1.296875,2.55078125,1.4609375,2.377604167,2.32421875,2.227864583,1.955729167,1.721354167,1.428385417,1.309895833,1.639322917,1.850260417,2.022135417,1.265625,1.412760417,2.123697917,1.565104167,1.875,1.444010417,1.942708333,1.341145833,2.026041667,1.765625,1.864583333,1.9765625
2.389322917,2.10546875,1.731770833,1.102864583,0.99609375,1.9921875,2.239583333,1.92578125,1.47265625,1.833333333,2.0078125,2.041666667,1.731770833,1.45703125,1.303385417,0.997395833,2.00390625,2.302083333,2.194010417,1.248697917,1.196614583,1.606770833,2.15625,2.029947917,2.147135417,2.134114583,1.734375,2.528645833,2.5625,2.23828125,1.717447917,1.858072917,2.174479167,1.013020833,2.388020833,2.002604167,2.216145833,1.6171875,1.9609375,2.638020833,1.6875,1.895833333,1.819010417,1.680989583,1.497395833,1.75390625,2.32421875,2.145833333,2.229166667,2.2109375
1.893229167,1.43359375,1.77734375,1.876302083,2.380208333,1.65234375,2.005208333,1.45703125,1.864583333,1.821614583,2.01171875,1.583333333,1.34375,1.19140625,1.497395833,1.45703125,1.692708333,1.580729167,0.947916667,1.470052083,2.01171875,1.419270833,1.98046875,2.102864583,2.44921875,1.723958333,2.59375,1.446614583,2.395833333,1.575520833,2.389322917,0.959635417,2.247395833,1.479166667,1.729166667,1.92578125,1.701822917,1.520833333,2.69140625,2.369791667,1.774739583,1.442708333,1.53125,1.233072917,1.907552083,1.770833333,2.3046875,1.66015625,1.87890625,1.73828125
1.778645833,1.540364583,1.459635417,1.1328125,1.127604167,1.071614583,1.36328125,0.891927083,1.893229167,1.447916667,0.640625,1.2109375,1.524739583,1.361979167,1.619791667,1.768229167,2.498697917,1.65625,2.16015625,1.35546875,2.1953125,1.44921875,1.290364583,1.641927083,2.061197917,1.415364583,1.772135417,1.364583333,1.66015625,1.057291667,1.497395833,1.266927083,3.217447917,1.358072917,1.72265625,2.502604167,2.071614583,2.747395833,2.041666667,1.455729167,1.768229167,1.639322917,1.87109375,1.66015625,1.04296875,1.322916667,1.701822917,2.076822917,1.701822917,1.958333333
1.407552083,1.171875,1.90625,2.12109375,1.19140625,0.6953125,1.947916667,1.326822917,1.481770833,2.149739583,0.927083333,1.782552083,0.912760417,1.005208333,1.65625,1.545572917,2.1640625,1.977864583,0.84765625,1.596354167,2.229166667,1.563802083,2.057291667,2.369791667,1.743489583,2.302083333,1.9375,1.592447917,2.299479167,1.233072917,1.876302083,2.36328125,1.787760417,1.450520833,2.0234375,2.328125,2.509114583,1.345052083,2.451822917,1.459635417,2.029947917,1.813802083,1.454427083,1.881510417,2.446614583,1.782552083,1.372395833,2.1640625,2.2265625,1.66796875
1.42578125,1.865885417,1.774739583,1.677083333,1.483072917,1.721354167,1.825520833,2.33203125,1.774739583,1.063802083,1.145833333,1.2578125,1.930989583,1.42578125,2.2109375,2.044270833,2.212239583,1.669270833,1.802083333,1.783854167,2.029947917,1.96875,2.065104167,1.404947917,2.326822917,2.609375,2.231770833,1.916666667,1.90625,1.795572917,2.341145833,1.51171875,1.716145833,1.6484375,1.626302083,2.182291667,1.912760417,1.569010417,2.3046875,2.454427083,1.75390625,1.638020833,1.6640625,1.619791667,1.341145833,1.291666667,1.18359375,1.645833333,1.657552083,0.98828125
2.16015625,1.796875,2.265625,2.220052083,2.43359375,2.235677083,1.5546875,1.544270833,1.217447917,1.126302083,1.153645833,1.276041667,1.709635417,1.247395833,1.53125,1.83203125,1.921875,1.251302083,1.930989583,1.764322917,2.06640625,1.48046875,1.98828125,2.32421875,2.686197917,1.6953125,2.692708333,1.50390625,2.061197917,1.177083333,1.98828125,1.20703125,1.923177083,1.569010417,2.303385417,2.302083333,2.298177083,1.747395833,1.595052083,1.95703125,1.665364583,1.28125,1.717447917,1.7109375,2.084635417,1.88671875,2.0078125,1.5625,1.184895833,0.848958333
2.05078125,1.903645833,2.196614583,1.458333333,1.709635417,2.072916667,1.940104167,1.141927083,1.52734375,0.798177083,1.227864583,1.860677083,1.786458333,1.889322917,1.68359375,1.135416667,1.74609375,1.865885417,1.68359375,1.80859375,1.79296875,1.526041667,2.81640625,1.704427083,1.986979167,2.15625,2.475260417,2.2578125,1.959635417,1.408854167,1.845052083,1.85546875,2.234375,1.24609375,1.865885417,2.109375,2.416666667,2.20703125,1.158854167,2.360677083,2.147135417,1.729166667,2.126302083,1.748697917,1.061197917,1.583333333,1.90625,1.372395833,1.415364583,1.087239583
1.80078125,1.986979167,1.55859375,2.337239583,1.752604167,1.93359375,1.516927083,1.286458333,1.421875,1.373697917,2.333333333,1.7109375,1.44140625,1.05859375,1.252604167,1.1484375,1.216145833,1.713541667,1.73046875,1.643229167,2.239583333,2.529947917,1.8984375,1.151041667,1.877604167,2.186197917,1.904947917,1.358072917,2.11328125,1.580729167,2.135416667,1.533854167,2.12109375,2.130208333,2.03515625,2.364583333,2.220052083,2.100260417,2.0234375,1.486979167,2.33984375,1.649739583,2.010416667,2.092447917,2.627604167,1.975260417,2.0859375,1.755208333,1.361979167,1.416666667
1.802083333,1.704427083,1.899739583,1.40234375,1.662760417,1.825520833,1.8046875,0.73828125,1.294270833,1.65234375,1.2734375,1.78515625,1.307291667,0.984375,0.77734375,1.118489583,2.014322917,1.5703125,1.354166667,1.635416667,1.766927083,1.91796875,1.31640625,1.826822917,1.955729167,1.924479167,2.216145833,1.251302083,1.959635417,1.54296875,1.967447917,1.454427083,1.837239583,1.927083333,2.388020833,2.583333333,1.924479167,2.307291667,1.826822917,1.485677083,2.225260417,0.69921875,1.84765625,2.345052083,2.048177083,1.868489583,1.170572917,1.365885417,1.811197917,0.940104167
1.901041667,1.2578125,2.087239583,2.044270833,1.5234375,1.774739583,0.787760417,0.727864583,1.567708333,1.563802083,1.8828125,1.602864583,1.322916667,1.010416667,2.5859375,1.911458333,1.983072917,1.186197917,2.217447917,1.486979167,1.72265625,1.602864583,1.7890625,2.0546875,1.811197917,1.244791667,2.354166667,2.15234375,2.171875,1.609375,1.727864583,2.579427083,2.59765625,1.8125,1.951822917,2.151041667,1.87890625,1.936197917,1.069010417,1.950520833,1.658854167,1.126302083,1.927083333,2.809895833,1.6640625,1.703125,1.3828125,1.333333333,1.049479167,1.765625
1.475260417,1.55078125,1.990885417,1.98828125,2.1171875,1.701822917,0.662760417,1.067708333,2.009114583,1.71875,1.450520833,1.563802083,2.02734375,1.75390625,1.58203125,1.192708333,1.770833333,1.1875,1.91796875,1.049479167,1.194010417,1.825520833,2.6796875,1.143229167,1.983072917,1.658854167,2.75390625,1.712239583,1.92578125,1.778645833,2.0859375,2.272135417,2.130208333,1.389322917,1.415364583,2.421875,1.458333333,1.734375,1.71484375,2.018229167,1.845052083,1.610677083,2.604166667,1.674479167,2.0703125,1.559895833,1.865885417,1.572916667,1.381510417,1.576822917
1.79296875,2.084635417,1.692708333,1.811197917,1.776041667,1.337239583,0.8828125,1.606770833,1.639322917,1.549479167,1.51953125,1.83203125,1.721354167,1.438802083,1.88671875,1.315104167,1.276041667,1.829427083,1.743489583,1.907552083,2.079427083,1.6953125,2.604166667,2.069010417,2.221354167,2.122395833,1.592447917,2.049479167,2.3671875,1.93359375,1.897135417,1.889322917,2.57421875,1.654947917,1.690104167,1.497395833,1.666666667,1.518229167,1.936197917,0.916666667,1.56640625,2.365885417,1.432291667,1.671875,2.244791667,2.127604167,1.455729167,1.401041667,1.615885417,0.811197917
2.194010417,1.57421875,1.829427083,1.606770833,1.337239583,1.252604167,1.455729167,1.350260417,1.213541667,1.149739583,1.404947917,1.483072917,1.622395833,1.57421875,1.94921875,1.615885417,1.682291667,1.407552083,2.49609375,2.10546875,1.890625,1.942708333,1.787760417,1.747395833,2.234375,1.794270833,2.256510417,2.190104167,2.421875,1.903645833,2.213541667,1.85546875,1.596354167,2.364583333,1.928385417,1.751302083,1.265625,1.9765625,2.166666667,1.77734375,1.979166667,1.7421875,0.8359375,1.721354167,1.8359375,1.53515625,1.795572917,1.390625,1.783854167,1.729166667
1.62890625,1.692708333,1.940104167,1.893229167,2.10546875,1.09375,1.53125,1.799479167,1.16015625,1.411458333,1.276041667,1.33203125,1.481770833,0.9296875,1.303385417,0.955729167,1.41796875,2.197916667,2.055989583,0.802083333,1.584635417,1.782552083,2.506510417,1.923177083,2.03125,1.774739583,2.580729167,1.55859375,2.0390625,1.302083333,2.14453125,1.40234375,1.634114583,1.649739583,1.893229167,1.509114583,1.610677083,2.204427083,1.87109375,1.779947917,1.868489583,1.342447917,1.9609375,2.20703125,1.555989583,1.658854167,2.024739583,1.18359375,1.483072917,1.41796875
1.87109375,1.15625,1.720052083,1.533854167,1.438802083,1.39453125,2.225260417,2.290364583,1.438802083,1.141927083,1.819010417,1.70703125,1.3203125,1.274739583,1.1015625,1.513020833,1.467447917,1.557291667,2.053385417,1.321614583,2.041666667,2.08203125,2.052083333,1.981770833,2.880208333,1.727864583,2.20703125,1.893229167,1.625,1.673177083,2.065104167,2.408854167,2.358072917,3.095052083,1.98828125,2.098958333,1.990885417,1.87109375,2.359375,1.234375,2.065104167,1.479166667,2.045572917,2.149739583,1.712239583,1.916666667,1.860677083,1.73046875,1.66796875,1.424479167
1.703125,1.162760417,1.489583333,1.442708333,1.865885417,2.263020833,2.4921875,2.03515625,1.733072917,1.5390625,1.385416667,1.319010417,1.66015625,1.188802083,1.903645833,1.920572917,2.109375,0.94140625,1.244791667,1.053385417,2.408854167,1.833333333,1.548177083,1.817708333,2.440104167,1.911458333,2.3359375,2.037760417,2.805989583,2.02734375,1.373697917,1.704427083,1.544270833,1.923177083,1.875,1.815104167,1.971354167,2.811197917,1.7265625,1.584635417,0.6953125,2.389322917,2.059895833,2.110677083,1.990885417,2.216145833,1.3671875,1.88671875,1.716145833,1.5546875
1.473958333,1.720052083,1.528645833,1.8203125,1.85546875,1.890625,2.059895833,1.83984375,2.455729167,0.99609375,1.37109375,1.78515625,1.752604167,1.645833333,1.786458333,1.220052083,1.932291667,1.506510417,1.786458333,2.58203125,1.98828125,1.5859375,2.40625,1.625,1.852864583,1.411458333,2.153645833,2.40625,1.942708333,2.197916667,1.733072917,1.553385417,2.697916667,1.709635417,2.0234375,1.96484375,2.209635417,1.860677083,1.651041667,1.897135417,2.01171875,1.697916667,2.08984375,1.640625,1.815104167,1.408854167,1.076822917,1.727864583,1.3359375,1.3984375
1.645833333,1.338541667,2.16796875,1.4921875,1.854166667,1.631510417,2.134114583,1.7265625,1.501302083,1.768229167,1.446614583,1.592447917,1.755208333,1.477864583,1.009114583,0.932291667,1.303385417,1.43359375,2.861979167,1.888020833,1.81640625,2.446614583,2.451822917,2.592447917,2.0625,2.315104167,2.169270833,1.100260417,1.84765625,2.15234375,2.069010417,1.790364583,1.826822917,1.959635417,1.3046875,1.666666667,2.420572917,1.0078125,1.921875,1.725260417,1.936197917,1.032552083,1.919270833,1.515625,1.7421875,1.609375,1.126302083,1.649739583,2.3671875,2.06640625
1.697916667,1.119791667,1.608072917,1.231770833,1.790364583,1.6484375,1.708333333,1.375,1.717447917,0.986979167,1.333333333,1.766927083,1.287760417,0.65625,1.57421875,1.390625,1.845052083,1.72265625,1.66015625,2.322916667,2.421875,1.470052083,1.940104167,1.56640625,2.481770833,2.0078125,1.0234375,0.951822917,1.819010417,1.665364583,2.407552083,1.604166667,2.05859375,1.513020833,2.6171875,2.680989583,1.483072917,1.9140625,1.53515625,1.471354167,1.56640625,0.76953125,2.165364583,2.192708333,1.809895833,1.8203125,1.861979167,2.08984375,2.044270833,1.634114583
1.59375,1.768229167,1.651041667,1.466145833,2.33203125,1.776041667,2.171875,1.19140625,0.994791667,1.6640625,1.696614583,1.631510417,1.743489583,1.799479167,2.014322917,1.776041667,2.53515625,1.71875,2.044270833,2.287760417,1.510416667,2.123697917,1.768229167,2.063802083,1.486979167,1.329427083,1.322916667,1.393229167,1.90625,1.451822917,2.080729167,1.6171875,1.55859375,1.561197917,2.46484375,1.63671875,2.0703125,1.583333333,1.8046875,1.674479167,1.598958333,1.35546875,1.764322917,1.39453125,1.966145833,1.29296875,1.595052083,1.494791667,1.989583333,1.065104167
1.59765625,2.1640625,1.677083333,1.76953125,0.94140625,1.498697917,1.643229167,0.955729167,1.81640625,1.733072917,1.397135417,1.94140625,1.967447917,1.9609375,1.915364583,1.591145833,1.81640625,1.463541667,2.282552083,1.708333333,2.141927083,1.764322917,1.924479167,2.432291667,1.723958333,1.579427083,2.274739583,1.733072917,2.069010417,1.48046875,2.138020833,1.436197917,2.604166667,1.575520833,2.368489583,1.638020833,2.166666667,1.438802083,1.272135417,1.744791667,1.52734375,1.962239583,1.572916667,1.990885417,1.8203125,1.764322917,2.108072917,1.924479167,1.934895833,1.774739583
1.903645833,1.634114583,2.078125,1.532552083,1.83984375,1.0703125,2.041666667,1.416666667,1.79296875,1.48046875,1.161458333,2.12109375,1.427083333,1.434895833,1.912760417,1.881510417,2.07421875,1.692708333,2.423177083,2.3671875,1.328125,1.053385417,1.869791667,1.880208333,2.265625,2.079427083,1.811197917,1.569010417,1.466145833,1.44921875,1.91796875,1.778645833,2.401041667,2.380208333,2.153645833,1.69921875,1.368489583,1.89453125,1.58984375,1.49609375,2.018229167,1.873697917,1.919270833,2.0078125,1.522135417,2.138020833,1.41796875,1.049479167,1.70703125,1.266927083
2.13671875,1.9453125,2.884114583,1.600260417,1.21875,0.778645833,2.083333333,1.044270833,1.75,1.567708333,1.178385417,1.493489583,1.102864583,1.359375,2.265625,1.7890625,2.07421875,1.915364583,2.100260417,0.90625,0.912760417,1.764322917,2.71484375,2.319010417,1.94921875,1.576822917,2.080729167,1.537760417,1.897135417,1.786458333,2.559895833,1.94140625,2.165364583,1.93359375,2.192708333,1.58203125,1.830729167,1.158854167,2.076822917,2.43359375,2.03515625,1.260416667,2.138020833,1.736979167,1.580729167,1.751302083,2.161458333,1.595052083,1.799479167,1.55078125
