,1,2
1806,"[162.86848958333343, '']",[161.27864583333317]
1807,"[117.58723958333337, '']",[115.36197916666654]
1808,"[179.69140625000026, '']",[178.1575520833331]
1809,"[186.75130208333297, '']",[184.91666666666626]
1810,"[185.66666666666626, '']",[183.66666666666626]
1811,"[186.30989583333377, '']",[184.44401041666646]
1812,"[188.20442708333377, '']",[185.9973958333334]
1813,"[186.79036458333343, '']",[184.82942708333408]
1814,"[171.23046875000028, '']",[169.30468749999943]
1815,"[157.65624999999994, '']",[155.7643229166663]
1816,"[142.6914062500001, '']",[140.5885416666667]
1817,"[122.30468750000006, '']",[120.39583333333341]
1818,"[126.1471354166666, '']",[123.7226562499998]
1819,"[151.4244791666667, '']",[149.05468750000006]
1820,"[101.31770833333329, '']",[99.09505208333319]
1821,"[174.45182291666669, '']",[173.22395833333337]
1822,"[180.579427083333, '']",[179.11979166666632]
1823,"[182.16536458333314, '']",[180.11067708333303]
1824,"[188.1067708333332, '']",[186.05729166666657]
1825,"[187.31250000000017, '']",[184.95833333333346]
1826,"[192.54817708333303, '']",[190.53255208333331]
1827,"[177.10546875000017, '']",[174.94531250000003]
1828,"[136.42708333333326, '']",[134.58072916666677]
1829,"[136.2330729166667, '']",[134.46223958333346]
1830,"[140.95052083333343, '']",[138.65364583333337]
1831,"[146.23307291666657, '']",[144.16536458333334]
1832,"[191.65885416666654, '']",[189.9388020833335]
1833,"[209.35546875000023, '']",[207.9309895833338]
1834,"[215.60026041666669, '']",[213.73177083333334]
1835,"[215.2304687500004, '']",[213.3671875]
1836,"[213.77213541666669, '']",[212.63671875000034]
1837,"[211.9062500000003, '']",[210.72786458333354]
1838,"[208.9765625000005, '']",[207.7460937500003]
1839,"[203.19661458333394, '']",[201.33463541666694]
1840,"[187.0182291666668, '']",[185.41796875000045]
1841,"[170.48958333333303, '']",[168.73046874999991]
1842,"[170.14843749999977, '']",[167.91666666666646]
1843,"[175.99999999999974, '']",[174.11067708333337]
1844,"[172.26432291666657, '']",[170.12500000000026]
1845,"[139.6223958333335, '']",[137.61197916666654]
1846,"[113.01041666666674, '']",[110.81380208333331]
1847,"[125.1419270833332, '']",[123.13671875000001]
1848,"[63.35546875000003, '']",[61.30338541666649]
1849,"[133.7760416666667, '']",[132.10286458333337]
1850,"[142.99348958333343, '']",[141.92578125000006]
1851,"[217.1666666666672, '']",[215.30859375000043]
1852,"[109.96223958333336, '']",[108.18489583333347]
1853,"[84.9166666666666, '']",[83.78776041666661]
1854,"[94.88802083333327, '']",[93.15234374999986]
1855,"[128.6901041666666, '']",[127.26822916666669]
1856,"[104.53906250000006, '']",[103.31901041666664]
1857,"[103.88020833333334, '']",[102.42057291666659]
1858,"[192.14062499999997, '']",[189.88671875000009]
1859,"[138.86718750000006, '']",[136.88541666666669]
1860,"[127.92838541666694, '']",[125.76432291666663]
1861,"[123.93489583333341, '']",[122.43229166666711]
1862,"[125.82291666666684, '']",[123.40885416666677]
1863,"[124.11458333333326, '']",[121.79036458333321]
1864,"[139.11718749999994, '']",[137.03776041666669]
1865,"[145.25000000000006, '']",[143.81249999999997]
1866,"[133.5390625000001, '']",[131.19791666666674]
1867,"[146.67317708333314, '']",[145.38541666666652]
1868,"[150.85677083333326, '']",[148.50911458333326]
1869,"[164.85286458333368, '']",[162.7109375000006]
1870,"[153.4921875000003, '']",[150.9635416666667]
1871,"[142.34895833333377, '']",[140.4466145833335]
1872,"[145.7812499999999, '']",[143.55208333333314]
1873,"[160.08593749999997, '']",[158.93098958333348]
1874,"[143.25781250000003, '']",[141.8111979166667]
1875,"[151.88541666666663, '']",[150.15494791666674]
1876,"[125.82421875000016, '']",[124.28125000000014]
1877,"[130.2604166666667, '']",[128.5924479166668]
1878,"[109.97656249999991, '']",[107.94010416666673]
1879,"[120.93098958333343, '']",[119.33723958333336]
1880,"[132.13151041666674, '']",[130.3828125000003]
1881,"[139.58984374999991, '']",[137.47786458333331]
1882,"[144.4882812499999, '']",[142.59244791666688]
1883,"[150.72916666666674, '']",[148.91276041666677]
1884,"[151.8346354166666, '']",[149.05729166666666]
1885,"[145.52213541666697, '']",[143.24479166666666]
1886,"[159.37500000000014, '']",[157.05208333333317]
1887,"[119.42187499999996, '']",[117.47656249999991]
1888,"[155.83463541666666, '']",[155.05989583333337]
1889,"[158.2395833333331, '']",[156.5364583333332]
1890,"[169.5351562500002, '']",[167.7643229166666]
1891,"[180.80078124999994, '']",[178.97526041666688]
1892,"[185.95833333333368, '']",[184.4296875]
1893,"[178.4218750000002, '']",[176.74739583333343]
1894,"[162.5872395833335, '']",[160.64583333333326]
1895,"[160.73437499999997, '']",[159.02994791666663]
1896,"[149.7669270833333, '']",[147.41796875000006]
1897,"[143.50781249999991, '']",[141.0924479166666]
1898,"[142.40104166666652, '']",[140.68619791666657]
1899,"[145.94661458333326, '']",[144.11067708333323]
1900,"[112.80208333333323, '']",[109.73958333333329]
1901,"[175.03906249999986, '']",[173.2799479166664]
1902,"[179.1328125, '']",[176.8671874999997]
1903,"[182.86718749999963, '']",[180.89322916666617]
1904,"[187.21484375, '']",[185.5703125]
1905,"[183.8033854166667, '']",[181.94270833333317]
1906,"[191.73958333333314, '']",[189.4257812499997]
1907,"[169.64583333333331, '']",[168.00520833333303]
1908,"[162.64062499999977, '']",[160.66015624999983]
1909,"[160.55729166666652, '']",[158.30468750000009]
1910,"[158.23307291666663, '']",[156.26822916666652]
1911,"[170.32552083333343, '']",[168.86328124999994]
1912,"[193.1614583333331, '']",[191.69010416666652]
1913,"[209.79557291666697, '']",[208.86979166666686]
1914,"[213.625, '']",[212.46354166666683]
1915,"[213.54166666666708, '']",[212.73437500000023]
1916,"[212.49609374999994, '']",[210.666666666666]
1917,"[209.7591145833337, '']",[208.5664062500002]
1918,"[205.27604166666697, '']",[203.48567708333383]
1919,"[196.7734375, '']",[195.33333333333394]
1920,"[165.7890625, '']",[163.45312500000034]
1921,"[163.25, '']",[161.58723958333337]
1922,"[165.22005208333346, '']",[163.7135416666667]
1923,"[170.34114583333346, '']",[168.28645833333366]
1924,"[129.29166666666677, '']",[127.6471354166668]
1925,"[97.51822916666677, '']",[95.49348958333333]
1926,"[90.82942708333331, '']",[89.09895833333324]
1927,"[89.87239583333327, '']",[87.95182291666664]
1928,"[75.3138020833333, '']",[73.77734375000009]
1929,"[139.42578124999991, '']",[137.94791666666683]
1930,"[102.57812500000013, '']",[100.58723958333348]
1931,"[142.9843749999996, '']",[140.91927083333366]
1932,"[150.99088541666674, '']",[149.17447916666674]
1933,"[89.28645833333337, '']",[88.16015624999987]
1934,"[87.00130208333327, '']",[84.99088541666663]
1935,"[133.01041666666652, '']",[131.03255208333326]
1936,"[92.04166666666659, '']",[90.48046874999991]
1937,"[116.94010416666664, '']",[115.42187500000003]
1938,"[195.4895833333337, '']",[193.93880208333357]
1939,"[181.68359375000009, '']",[180.08984374999994]
1940,"[97.66796874999986, '']",[96.13411458333327]
1941,"[110.55729166666643, '']",[108.55989583333304]
1942,"[114.67447916666653, '']",[112.28645833333312]
1943,"[111.44010416666657, '']",[110.22005208333331]
1944,"[143.32421875000006, '']",[142.00781250000006]
1945,"[140.16276041666654, '']",[138.79947916666657]
1946,"[117.93489583333348, '']",[116.38932291666671]
1947,"[147.75911458333323, '']",[145.80598958333334]
1948,"[134.71354166666683, '']",[132.50911458333354]
1949,"[150.3580729166667, '']",[148.02473958333337]
1950,"[140.6562499999998, '']",[138.82031250000003]
1951,"[135.54557291666657, '']",[133.3697916666667]
1952,"[159.0494791666668, '']",[156.52604166666666]
1953,"[171.69140625000009, '']",[169.70312500000023]
1954,"[141.94791666666657, '']",[140.24609374999991]
1955,"[141.36848958333334, '']",[139.25651041666669]
1956,"[112.8841145833334, '']",[110.96614583333336]
1957,"[124.51953125000004, '']",[122.63411458333344]
1958,"[96.24348958333336, '']",[94.5546875]
1959,"[120.24348958333337, '']",[118.22005208333333]
1960,"[178.82812500000003, '']",[176.8893229166666]
1961,"[222.6744791666672, '']",[221.2604166666668]
1962,"[232.65885416666683, '']",[230.76562500000054]
1963,"[197.2656250000001, '']",[195.02864583333326]
1964,"[142.51562500000006, '']",[140.05729166666674]
1965,"[134.93489583333337, '']",[133.04427083333334]
1966,"[146.39453124999991, '']",[144.7799479166665]
1967,"[94.72395833333313, '']",[93.02734374999979]
1968,"[160.7942708333335, '']",[159.1653645833334]
1969,"[149.0026041666666, '']",[146.89843750000006]
1970,"[145.0598958333332, '']",[143.38020833333334]
1971,"[146.74869791666643, '']",[145.28385416666652]
1972,"[154.1302083333334, '']",[152.59765625000006]
1973,"[161.68098958333306, '']",[160.65885416666634]
1974,"[160.75520833333306, '']",[159.81640624999983]
1975,"[161.08333333333317, '']",[159.4401041666665]
1976,"[149.6080729166666, '']",[147.57421874999986]
1977,"[148.0052083333333, '']",[146.01432291666657]
1978,"[140.7395833333333, '']",[138.94401041666652]
1979,"[132.97005208333334, '']",[130.87369791666686]
1980,"[122.28906249999986, '']",[119.80208333333316]
1981,"[176.01822916666669, '']",[174.15364583333331]
1982,"[180.19140624999991, '']",[178.53776041666637]
1983,"[181.39453125, '']",[179.5]
1984,"[187.828125, '']",[186.02994791666669]
1985,"[183.05208333333343, '']",[180.56770833333383]
1986,"[185.12890624999994, '']",[183.1471354166666]
1987,"[170.49869791666643, '']",[169.66666666666643]
1988,"[170.6484375, '']",[168.34375]
1989,"[171.9609375, '']",[170.25]
1990,"[169.77083333333312, '']",[168.0455729166668]
1991,"[185.98958333333363, '']",[184.33463541666643]
1992,"[192.34765624999991, '']",[190.58203124999994]
1993,"[210.27864583333377, '']",[209.4882812500002]
1994,"[212.65755208333374, '']",[211.55468750000048]
1995,"[212.0000000000001, '']",[210.75]
1996,"[209.68359375000017, '']",[208.1562499999999]
1997,"[204.861979166667, '']",[203.4739583333337]
1998,"[198.98437500000028, '']",[197.32161458333343]
1999,"[190.17057291666612, '']",[188.14322916666666]
2000,"[189.6783854166664, '']",[188.10286458333377]
2001,"[183.56640625, '']",[181.84635416666643]
2002,"[175.95182291666683, '']",[173.88020833333326]
2003,"[153.9192708333332, '']",[151.68619791666674]
2004,"[95.62499999999983, '']",[93.19661458333346]
2005,"[81.32421875000007, '']",[80.23697916666673]
2006,"[85.9609375, '']",[83.86588541666677]
2007,"[111.48828125000017, '']",[109.48697916666676]
2008,"[98.93880208333324, '']",[97.09765624999999]
2009,"[102.70572916666676, '']",[100.62499999999972]
2010,"[87.73437500000004, '']",[86.34244791666663]
2011,"[97.88020833333344, '']",[96.77083333333341]
2012,"[159.82812499999997, '']",[157.734375]
2013,"[118.64843749999964, '']",[116.81380208333327]
2014,"[79.5768229166667, '']",[77.84244791666669]
2015,"[152.354166666667, '']",[150.20963541666683]
2016,"[92.1588541666666, '']",[90.3971354166666]
2017,"[127.38932291666669, '']",[124.84765625000006]
2018,"[139.06901041666669, '']",[137.05468749999977]
2019,"[211.90494791666643, '']",[209.28255208333343]
2020,"[97.39713541666656, '']",[95.52343749999991]
2021,"[80.50390625000004, '']",[78.6809895833333]
2022,"[84.73177083333374, '']",[83.44531250000007]
2023,"[98.96875000000001, '']",[97.46614583333343]
2024,"[139.34114583333334, '']",[138.1744791666667]
2025,"[127.00000000000009, '']",[126.03515625000001]
2026,"[110.37369791666656, '']",[108.57031250000003]
2027,"[178.43359374999991, '']",[176.44140624999966]
2028,"[125.10807291666684, '']",[123.66015625000003]
2029,"[121.01041666666679, '']",[118.84765624999996]
2030,"[147.50651041666683, '']",[145.39843749999977]
2031,"[159.18359374999983, '']",[157.123697916666]
2032,"[167.3203125000001, '']",[165.48307291666657]
2033,"[177.75911458333323, '']",[175.97135416666688]
2034,"[138.65364583333334, '']",[137.33203124999997]
2035,"[127.6106770833333, '']",[125.7356770833334]
2036,"[117.39583333333321, '']",[115.72395833333331]
2037,"[124.81380208333341, '']",[123.49999999999989]
2038,"[105.26822916666663, '']",[102.82291666666676]
2039,"[187.04296875000009, '']",[184.83203125]
2040,"[220.96484375, '']",[219.1848958333335]
2041,"[215.674479166667, '']",[213.59244791666717]
2042,"[209.17968749999994, '']",[206.7486979166669]
2043,"[171.48046875000017, '']",[169.59765625000003]
2044,"[151.82291666666657, '']",[149.81380208333314]
2045,"[118.33463541666649, '']",[116.56510416666676]
2046,"[131.09635416666657, '']",[129.54817708333323]
2047,"[100.15234374999989, '']",[98.82812499999994]
2048,"[203.4492187499998, '']",[200.92838541666677]
2049,"[211.6002604166664, '']",[209.81901041666694]
2050,"[207.44401041666663, '']",[205.23567708333314]
2051,"[203.21874999999972, '']",[201.57291666666626]
2052,"[191.37369791666657, '']",[188.74999999999991]
2053,"[171.37760416666669, '']",[169.51432291666657]
2054,"[158.03906250000003, '']",[156.14973958333357]
2055,"[151.87890625, '']",[149.66666666666652]
2056,"[147.64843749999983, '']",[145.49218750000014]
2057,"[147.35286458333331, '']",[145.42708333333331]
2058,"[138.06380208333354, '']",[135.9544270833333]
2059,"[124.38411458333326, '']",[122.12890624999996]
2060,"[126.31770833333333, '']",[123.98828125000006]
2061,"[170.80859374999991, '']",[168.76953125000023]
2062,"[178.73567708333314, '']",[176.97265625]
2063,"[180.48046875, '']",[178.15625]
2064,"[187.31901041666663, '']",[185.1236979166665]
2065,"[176.16536458333312, '']",[174.13671874999952]
2066,"[176.4596354166665, '']",[174.1184895833333]
2067,"[171.875, '']",[169.92057291666669]
2068,"[170.859375, '']",[169.22395833333326]
2069,"[169.26953124999997, '']",[167.47526041666683]
2070,"[164.73437499999994, '']",[163.42708333333331]
2071,"[191.88671874999986, '']",[189.73437500000009]
2072,"[192.27604166666657, '']",[190.97526041666683]
2073,"[210.02083333333363, '']",[209.04036458333388]
2074,"[209.73567708333383, '']",[208.7734375000003]
2075,"[208.529947916667, '']",[206.86848958333357]
2076,"[205.1875000000004, '']",[203.63932291666697]
2077,"[198.67447916666677, '']",[197.43489583333343]
2078,"[189.3255208333328, '']",[187.80989583333303]
2079,"[177.71223958333317, '']",[175.938802083333]
2080,"[196.5104166666667, '']",[194.3125]
2081,"[182.66796875000017, '']",[180.7252604166666]
2082,"[148.9361979166668, '']",[147.09765625000003]
2083,"[96.09505208333309, '']",[94.17578124999994]
2084,"[80.94531249999991, '']",[79.25]
2085,"[80.35677083333337, '']",[79.04166666666671]
2086,"[77.21875, '']",[76.10026041666663]
2087,"[75.68619791666667, '']",[74.40885416666663]
2088,"[77.30468750000001, '']",[76.48958333333336]
2089,"[84.92447916666673, '']",[83.92838541666674]
2090,"[115.51822916666669, '']",[113.88411458333337]
2091,"[90.93619791666669, '']",[89.80468750000001]
2092,"[95.3736979166669, '']",[94.13932291666681]
2093,"[145.2799479166666, '']",[143.8255208333332]
2094,"[98.56249999999993, '']",[96.88020833333326]
2095,"[127.67057291666654, '']",[126.27343749999994]
2096,"[84.2005208333335, '']",[81.8059895833332]
2097,"[151.89973958333323, '']",[149.99479166666657]
2098,"[102.2174479166668, '']",[100.27864583333339]
2099,"[184.0468749999998, '']",[182.1132812500001]
2100,"[156.3971354166668, '']",[154.35416666666637]
2101,"[80.3216145833333, '']",[78.77343749999999]
2102,"[78.51432291666663, '']",[76.83333333333333]
2103,"[95.89192708333321, '']",[94.18880208333334]
2104,"[134.6627604166666, '']",[132.88020833333334]
2105,"[112.44270833333343, '']",[110.47526041666664]
2106,"[122.64583333333339, '']",[121.01432291666646]
2107,"[198.24869791666697, '']",[196.29817708333334]
2108,"[129.79427083333314, '']",[128.6861979166667]
2109,"[97.54687499999986, '']",[96.04296874999991]
2110,"[107.07421874999989, '']",[105.8528645833332]
2111,"[117.99999999999969, '']",[116.75130208333307]
2112,"[153.09895833333337, '']",[151.15625]
2113,"[172.32421874999983, '']",[170.5585937500001]
2114,"[137.95572916666669, '']",[136.0377604166667]
2115,"[121.92187500000009, '']",[120.57942708333336]
2116,"[112.28124999999991, '']",[111.1015624999998]
2117,"[152.7161458333335, '']",[150.21875000000014]
2118,"[179.4231770833336, '']",[177.4544270833333]
2119,"[209.32552083333306, '']",[207.06510416666663]
2120,"[199.2083333333333, '']",[197.02604166666669]
2121,"[229.24739583333312, '']",[226.85286458333348]
2122,"[195.46093750000009, '']",[193.18359375]
2123,"[190.46484375000028, '']",[187.9830729166667]
2124,"[170.08593749999997, '']",[168.0000000000001]
2125,"[139.3763020833333, '']",[137.50000000000003]
2126,"[150.16015624999991, '']",[148.43098958333334]
2127,"[112.55338541666654, '']",[110.44921874999976]
2128,"[216.71093749999983, '']",[215.5234375000001]
2129,"[235.78645833333303, '']",[233.7135416666669]
2130,"[238.1419270833332, '']",[236.33854166666737]
2131,"[239.13020833333368, '']",[237.4036458333333]
2132,"[239.6210937499994, '']",[237.52083333333428]
2133,"[239.66666666666725, '']",[238.0416666666669]
2134,"[236.3281249999999, '']",[234.2669270833333]
2135,"[211.7174479166666, '']",[210.16276041666694]
2136,"[142.70703124999991, '']",[140.40364583333326]
2137,"[142.70572916666652, '']",[140.47005208333346]
2138,"[135.73828125000014, '']",[133.78385416666666]
2139,"[120.55729166666698, '']",[118.71093750000007]
2140,"[123.24609375000014, '']",[121.35546875000014]
2141,"[162.89583333333346, '']",[161.86979166666657]
2142,"[157.63932291666708, '']",[156.6718750000001]
2143,"[154.96744791666657, '']",[153.44531250000006]
2144,"[160.59635416666637, '']",[158.64062499999997]
2145,"[159.9479166666665, '']",[157.81640624999986]
2146,"[174.65755208333323, '']",[173.25130208333331]
2147,"[176.92708333333314, '']",[175.6106770833334]
2148,"[179.37369791666666, '']",[177.19791666666666]
2149,"[182.7786458333334, '']",[180.47916666666697]
2150,"[170.99348958333317, '']",[169.91927083333343]
2151,"[190.53645833333331, '']",[188.09114583333331]
2152,"[192.45963541666637, '']",[190.41406249999983]
2153,"[207.4570312500004, '']",[205.4505208333336]
2154,"[206.05598958333348, '']",[203.94791666666686]
2155,"[203.93619791666714, '']",[202.41015625000045]
2156,"[197.01171875000003, '']",[194.99348958333374]
2157,"[188.5234374999996, '']",[186.28515624999994]
2158,"[179.76692708333317, '']",[178.97526041666669]
2159,"[172.72005208333323, '']",[171.00130208333334]
2160,"[138.35677083333346, '']",[136.56510416666663]
2161,"[96.54036458333312, '']",[94.47005208333327]
2162,"[92.81380208333377, '']",[91.42708333333329]
2163,"[89.3541666666666, '']",[87.98828125000003]
2164,"[85.5351562499999, '']",[84.06510416666647]
2165,"[82.02604166666667, '']",[80.64583333333326]
2166,"[76.30078125000006, '']",[74.58984374999999]
2167,"[75.90885416666669, '']",[74.03255208333333]
2168,"[80.62369791666671, '']",[79.42057291666663]
2169,"[83.16276041666673, '']",[82.08593750000009]
2170,"[79.45182291666674, '']",[78.1549479166667]
2171,"[123.0130208333336, '']",[121.20963541666674]
2172,"[85.49479166666669, '']",[83.58203125000001]
2173,"[86.46484375000006, '']",[84.56380208333337]
2174,"[123.54427083333363, '']",[121.96223958333357]
2175,"[139.70572916666663, '']",[137.99869791666652]
2176,"[82.38541666666667, '']",[80.93229166666663]
2177,"[159.9427083333338, '']",[158.60286458333343]
2178,"[107.43619791666659, '']",[104.97916666666661]
2179,"[122.45703124999987, '']",[120.58072916666637]
2180,"[189.42187500000006, '']",[187.34505208333357]
2181,"[121.04427083333326, '']",[119.06249999999991]
2182,"[84.94140624999997, '']",[82.89192708333347]
2183,"[80.42447916666674, '']",[78.17838541666673]
2184,"[162.08984374999974, '']",[160.7031249999999]
2185,"[103.94010416666663, '']",[101.78906250000009]
2186,"[142.48046875000009, '']",[139.94921875000003]
2187,"[189.24348958333334, '']",[187.55078125]
2188,"[156.45052083333312, '']",[153.9257812499999]
2189,"[73.22656250000004, '']",[72.50390625000003]
2190,"[70.95833333333334, '']",[70.08333333333344]
2191,"[74.23046875000013, '']",[73.43619791666673]
2192,"[92.85677083333333, '']",[91.1627604166666]
2193,"[128.52734374999983, '']",[126.4661458333333]
2194,"[129.88671874999983, '']",[128.33854166666643]
2195,"[124.18489583333337, '']",[122.42708333333314]
2196,"[115.6809895833333, '']",[114.1002604166666]
2197,"[150.93229166666657, '']",[149.0651041666667]
2198,"[126.37239583333314, '']",[124.1744791666666]
2199,"[153.3684895833334, '']",[151.71744791666666]
2200,"[182.8802083333332, '']",[180.84765624999986]
2201,"[213.2851562499999, '']",[211.39713541666697]
2202,"[190.28124999999991, '']",[188.61979166666663]
2203,"[175.03515625000017, '']",[172.76171875000023]
2204,"[160.2252604166668, '']",[157.90104166666669]
2205,"[131.0013020833334, '']",[129.4947916666666]
2206,"[166.19531250000023, '']",[164.7018229166668]
2207,"[114.7760416666666, '']",[113.29427083333344]
2208,"[220.55989583333334, '']",[218.6822916666668]
2209,"[222.72005208333357, '']",[220.66796875000017]
2210,"[231.6223958333335, '']",[229.6601562500004]
2211,"[235.93359375000009, '']",[234.47656249999986]
2212,"[237.68489583333303, '']",[235.85677083333397]
2213,"[213.95442708333312, '']",[212.62369791666637]
2214,"[183.86458333333337, '']",[181.91796874999994]
2215,"[194.57421874999994, '']",[193.13932291666657]
2216,"[155.0143229166665, '']",[153.6249999999999]
2217,"[128.88281250000006, '']",[126.81249999999997]
2218,"[124.09374999999986, '']",[122.37890624999993]
2219,"[93.54557291666654, '']",[91.23307291666663]
2220,"[115.421875, '']",[113.56249999999991]
2221,"[225.22005208333334, '']",[222.8138020833336]
2222,"[220.77083333333374, '']",[219.04296875000045]
2223,"[215.7682291666668, '']",[213.57812500000065]
2224,"[202.17968750000003, '']",[199.98697916666654]
2225,"[180.06510416666703, '']",[178.53645833333337]
2226,"[168.08203125000026, '']",[166.45703125000006]
2227,"[164.40234375000023, '']",[162.43750000000028]
2228,"[158.48958333333326, '']",[156.54296874999997]
2229,"[159.70572916666657, '']",[157.88802083333314]
2230,"[161.09505208333314, '']",[159.8085937499997]
2231,"[177.00390624999974, '']",[174.99739583333314]
2232,"[188.7447916666665, '']",[186.7864583333334]
2233,"[201.9687499999999, '']",[200.1770833333339]
2234,"[198.36328125000009, '']",[196.67578125000009]
2235,"[192.5026041666666, '']",[190.56249999999963]
2236,"[186.67968749999946, '']",[185.10937499999983]
2237,"[181.72265625, '']",[180.22005208333334]
2238,"[175.296875, '']",[173.828125]
2239,"[169.8919270833332, '']",[168.72656249999977]
2240,"[90.25000000000001, '']",[89.00390624999987]
2241,"[88.87499999999982, '']",[87.96093749999991]
2242,"[91.78906250000003, '']",[90.51822916666664]
2243,"[94.46484374999983, '']",[93.07812499999993]
2244,"[98.5833333333331, '']",[97.62369791666633]
2245,"[99.08593749999993, '']",[97.7526041666666]
2246,"[94.91666666666663, '']",[93.16015624999991]
2247,"[93.87890624999993, '']",[92.30859374999991]
2248,"[105.37760416666659, '']",[103.36979166666659]
2249,"[83.99739583333331, '']",[82.19921874999991]
2250,"[78.77083333333347, '']",[77.73567708333324]
2251,"[85.55989583333314, '']",[84.36588541666647]
2252,"[133.96484375000017, '']",[131.90755208333314]
2253,"[80.41015624999999, '']",[78.90234374999987]
2254,"[78.60156249999991, '']",[77.05729166666642]
2255,"[119.40494791666687, '']",[117.79557291666667]
2256,"[123.60026041666663, '']",[121.39583333333336]
2257,"[98.01171875000028, '']",[95.99609374999997]
2258,"[168.17968750000023, '']",[166.85026041666669]
2259,"[116.51302083333323, '']",[114.12369791666667]
2260,"[112.69401041666666, '']",[111.1549479166667]
2261,"[183.5052083333335, '']",[181.30078125000023]
2262,"[112.94791666666647, '']",[111.6796875]
2263,"[66.26171875000006, '']",[64.97786458333337]
2264,"[172.44531250000009, '']",[170.44661458333334]
2265,"[128.1549479166667, '']",[126.20312500000006]
2266,"[145.3776041666668, '']",[143.51171875000009]
2267,"[125.61067708333346, '']",[123.38411458333364]
2268,"[197.02994791666646, '']",[194.73046874999963]
2269,"[89.08333333333336, '']",[87.10807291666653]
2270,"[69.88932291666683, '']",[68.5]
2271,"[69.89453125000006, '']",[68.7968750000001]
2272,"[80.46744791666666, '']",[79.43359374999999]
2273,"[111.58333333333329, '']",[109.84505208333337]
2274,"[125.6744791666668, '']",[124.22526041666656]
2275,"[125.4557291666666, '']",[123.80859374999997]
2276,"[141.46874999999991, '']",[139.4140624999999]
2277,"[209.41796874999977, '']",[207.463541666667]
2278,"[110.53124999999997, '']",[108.91015624999984]
2279,"[118.92838541666626, '']",[117.25520833333303]
2280,"[132.47135416666634, '']",[130.265625]
2281,"[138.0442708333334, '']",[135.51171875000003]
2282,"[147.54296875000006, '']",[145.42838541666646]
2283,"[165.12499999999983, '']",[162.97526041666663]
2284,"[159.58333333333337, '']",[157.24479166666646]
2285,"[131.03385416666666, '']",[129.0481770833334]
2286,"[171.1015625, '']",[168.9817708333332]
2287,"[112.49739583333351, '']",[111.0533854166668]
2288,"[219.7200520833338, '']",[217.96223958333366]
2289,"[221.39453125000014, '']",[219.02864583333312]
2290,"[231.67968749999957, '']",[230.17187499999966]
2291,"[234.19140624999983, '']",[232.19401041666617]
2292,"[201.72526041666637, '']",[199.9309895833331]
2293,"[156.08203125000003, '']",[154.20833333333348]
2294,"[205.48697916666694, '']",[203.22916666666708]
2295,"[210.6171875, '']",[209.0690104166666]
2296,"[167.9765625, '']",[166.31901041666677]
2297,"[152.92057291666674, '']",[150.62239583333323]
2298,"[149.50260416666677, '']",[147.4388020833333]
2299,"[108.41276041666647, '']",[106.31510416666656]
2300,"[139.25390625000009, '']",[137.45703124999991]
2301,"[233.2187500000003, '']",[231.545572916667]
2302,"[235.33723958333348, '']",[233.7213541666671]
2303,"[234.86458333333354, '']",[233.40234375000068]
2304,"[232.77994791666666, '']",[230.87369791666737]
2305,"[227.38541666666688, '']",[225.56770833333374]
2306,"[225.2903645833337, '']",[223.30859375000028]
2307,"[225.3385416666674, '']",[223.29166666666686]
2308,"[222.98177083333425, '']",[220.8111979166669]
2309,"[214.5390625000007, '']",[212.66927083333374]
2310,"[200.67057291666703, '']",[197.90104166666683]
2311,"[182.13671875000023, '']",[180.61197916666657]
2312,"[165.92187500000017, '']",[163.89973958333366]
2313,"[170.05989583333348, '']",[167.8854166666666]
2314,"[187.5598958333331, '']",[185.93489583333314]
2315,"[185.8645833333329, '']",[184.3111979166663]
2316,"[182.22786458333314, '']",[180.35937499999974]
2317,"[177.75, '']",[175.953125]
2318,"[172.62109375, '']",[171.390625]
2319,"[167.46354166666646, '']",[165.76692708333331]
2320,"[108.10026041666677, '']",[105.72656249999996]
2321,"[100.28255208333334, '']",[97.95703124999993]
2322,"[93.25260416666646, '']",[91.13802083333329]
2323,"[86.35937500000004, '']",[84.72395833333337]
2324,"[83.72916666666669, '']",[81.73567708333327]
2325,"[91.82552083333327, '']",[90.51432291666674]
2326,"[108.73307291666649, '']",[107.09765624999999]
2327,"[92.8580729166666, '']",[91.62760416666666]
2328,"[156.87630208333331, '']",[154.77604166666666]
2329,"[101.94401041666676, '']",[99.83463541666639]
2330,"[97.20182291666643, '']",[95.55598958333329]
2331,"[90.14843750000007, '']",[88.73958333333296]
2332,"[87.24088541666654, '']",[85.50260416666674]
2333,"[90.19791666666664, '']",[88.30338541666667]
2334,"[89.59244791666677, '']",[88.40104166666666]
2335,"[81.8684895833333, '']",[80.55338541666653]
2336,"[155.30338541666669, '']",[153.21223958333334]
2337,"[130.49479166666677, '']",[127.86067708333357]
2338,"[95.83463541666654, '']",[94.11718749999991]
2339,"[169.85807291666697, '']",[167.75911458333343]
2340,"[125.72135416666691, '']",[124.2864583333334]
2341,"[102.05989583333324, '']",[100.42838541666664]
2342,"[166.453125, '']",[164.0937499999998]
2343,"[116.92708333333329, '']",[114.9570312500001]
2344,"[92.58333333333327, '']",[90.13802083333314]
2345,"[114.25911458333321, '']",[112.07421874999977]
2346,"[199.0898437499998, '']",[196.84114583333346]
2347,"[121.21093750000014, '']",[118.77083333333337]
2348,"[177.2877604166664, '']",[174.99609374999997]
