,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
,2.203125,3.041666667,3.135416667,3.125,2.416666667,2.875,2.416666667,2.875,2.875,2.875,2.875,2.169270833,2.4296875,2.596354167,2.610677083,2.950520833,2.950520833,2.950520833,2.950520833,2.015625,2.026041667,2.026041667,2.026041667,2.450520833,2.484375,2.484375,2.484375,2.484375,2.484375,2.296875,2.317708333,2.317708333,2.317708333,2.317708333,2.309895833,2.0703125,2.221354167,2.221354167,2.221354167,2.221354167,2.221354167,2.221354167,2.1640625,2.1640625,2.158854167,2.158854167,2.635416667,2.15625,2.375,1.76171875
,2.524739583,2.881510417,2.881510417,2.631510417,2.298177083,2.298177083,2.44140625,3.125,3.125,3.104166667,3.104166667,2.098958333,2.34375,2.291666667,2.295572917,2.295572917,2.3203125,1.973958333,1.486979167,1.580729167,1.3203125,1.3203125,1.31640625,1.47265625,1.580729167,1.580729167,1.580729167,1.580729167,1.747395833,1.845052083,1.578125,1.578125,1.578125,1.578125,1.578125,2.309895833,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.18359375,2.18359375,1.809895833,2.268229167,2.8203125,2.376302083
,2.786458333,2.595052083,2.994791667,3.057291667,2.317708333,2.317708333,2.356770833,2.227864583,2.23828125,1.876302083,1.876302083,2.290364583,2.779947917,2.161458333,2.7265625,2.7265625,2.7265625,2.716145833,2.704427083,2.704427083,2.704427083,2.447916667,2.447916667,2.46484375,2.46484375,2.46484375,2.46484375,2.46484375,2.46484375,2.234375,2.188802083,2.188802083,2.188802083,1.704427083,1.583333333,2.268229167,2.520833333,2.520833333,2.265625,1.958333333,1.958333333,1.962239583,1.962239583,1.962239583,2.153645833,2.153645833,2.006510417,2.083333333,2.083333333,2.083333333
,1.911458333,1.786458333,1.79296875,1.79296875,1.631510417,1.631510417,1.631510417,1.658854167,2.08984375,2.240885417,2.240885417,2.4921875,1.856770833,2.05859375,2.739583333,2.782552083,2.282552083,2.282552083,2.33984375,2.33984375,2.33984375,2.33984375,2.33984375,1.8671875,2.428385417,1.90625,1.90625,1.90625,1.90625,2.08984375,2.046875,1.526041667,1.842447917,1.842447917,1.779947917,1.907552083,2.040364583,2.009114583,2.009114583,2.001302083,1.993489583,2.114583333,2.055989583,2.032552083,2,2.145833333,2.424479167,1.671875,1.984375,1.984375
,2.140625,2.359375,2.3515625,2.3515625,2.34765625,2.34765625,2.34765625,2.34375,2.34375,2.338541667,2.338541667,1.40234375,1.782552083,1.6796875,1.9375,1.9375,1.9375,1.778645833,1.817708333,1.709635417,1.709635417,1.709635417,1.709635417,1.82421875,2.041666667,1.998697917,2.494791667,2.494791667,2.494791667,2.6015625,2.09375,2.083333333,2.22265625,2.233072917,2.233072917,1.876302083,2.360677083,1.877604167,1.877604167,1.877604167,1.877604167,1.877604167,2.018229167,2.018229167,2.2734375,1.872395833,1.877604167,1.877604167,2.283854167,2.283854167
,1.57421875,1.248697917,1.46875,1.32421875,1.32421875,1.32421875,1.32421875,1.35546875,1.34765625,1.34765625,1.34765625,2.686197917,2.759114583,2.696614583,2.907552083,2.829427083,2.829427083,2.829427083,2.829427083,2.829427083,2.829427083,2.829427083,2.829427083,2.709635417,2.71875,2.640625,2.8203125,2.8203125,2.8203125,1.89453125,2.743489583,2.09765625,2.567708333,2.639322917,2.639322917,2.145833333,2.33203125,2.3515625,1.747395833,1.747395833,1.747395833,1.747395833,1.747395833,1.744791667,1.904947917,1.908854167,1.908854167,1.998697917,2.154947917,2.154947917
,2.440104167,2.440104167,2.44921875,2.44921875,2.44921875,2.44921875,2.44921875,2.493489583,2.356770833,2.356770833,2.356770833,2.59765625,2.634114583,2.595052083,2.287760417,2.303385417,2.303385417,2.303385417,2.303385417,2.62109375,2.62109375,2.62109375,2.62109375,2.01953125,2.14453125,2.743489583,1.985677083,2.631510417,2.631510417,1.77734375,2.494791667,2.494791667,2.790364583,2.317708333,2.317708333,2.196614583,2.196614583,2.196614583,2.196614583,2.196614583,2.196614583,2.196614583,2.196614583,2.372395833,2.372395833,2.411458333,2.411458333,2.411458333,2.451822917,2.536458333
,2.365885417,2.365885417,2.369791667,2.377604167,2.377604167,2.1015625,2.1015625,2.434895833,2.421875,2.421875,2.421875,2.329427083,2.322916667,2.315104167,2.403645833,1.776041667,1.776041667,1.776041667,1.764322917,1.764322917,1.764322917,1.764322917,1.764322917,2.01171875,2.015625,1.953125,1.953125,1.953125,1.953125,2.412760417,2.412760417,1.88671875,1.8359375,1.8359375,1.8359375,2.0390625,2.0390625,2.05859375,2.05859375,2.05859375,2.05859375,2.05859375,2.05859375,2.05078125,2.05078125,2.05078125,2.05078125,2.05078125,2.05078125,2.05078125
,2.108072917,1.869791667,1.869791667,1.854166667,1.854166667,1.854166667,1.912760417,1.912760417,2.196614583,2.015625,2.096354167,2.165364583,2.2421875,1.9609375,2.19921875,2.368489583,1.899739583,1.899739583,1.899739583,1.899739583,1.899739583,1.899739583,1.889322917,2.0078125,2.0078125,1.973958333,1.973958333,1.973958333,1.973958333,1.973958333,1.973958333,1.973958333,1.973958333,1.973958333,1.973958333,2.54296875,2.54296875,2.53515625,2.53515625,2.53515625,2.53515625,2.53515625,2.548177083,2.548177083,2.463541667,2.442708333,2.442708333,2.140625,2.109375,2.109375
,2.954427083,2.826822917,2.647135417,2.651041667,2.744791667,2.744791667,3.130208333,3.063802083,2.416666667,2.416666667,2.502604167,2.56640625,2.555989583,2.430989583,2.411458333,2.0078125,2.0078125,2.0078125,2.46484375,2.46484375,2.58984375,2.46484375,2.58984375,2.395833333,2.270833333,2.270833333,2.270833333,2.274739583,2.274739583,2.203125,2.203125,2.203125,2.203125,2.19921875,2.19921875,1.48046875,1.48046875,1.212239583,1.212239583,1.212239583,1.212239583,1.212239583,1.212239583,1.212239583,1.454427083,1.454427083,2.32421875,2.53125,2.6015625,2.419270833
,2.80078125,3.03515625,3.05859375,2.859375,3.08203125,3.08203125,3.08203125,2.8671875,2.251302083,2.251302083,3.0234375,2.69140625,2.62890625,2.608072917,3.022135417,2.578125,2.578125,2.91015625,2.91015625,2.91015625,2.59765625,2.91015625,2.91015625,2.252604167,2.252604167,2.29296875,2.236979167,2.747395833,2.747395833,2.821614583,2.809895833,2.809895833,2.809895833,2.68359375,2.68359375,2.322916667,2.322916667,2.322916667,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.23828125,2.23828125,2.59375,2.575520833,2.666666667,2.537760417
,2.376302083,2.341145833,2.415364583,2.415364583,2.415364583,2.423177083,2.52734375,2.419270833,2.501302083,2.415364583,2.415364583,2.118489583,2.108072917,1.94140625,1.6953125,1.6953125,1.6953125,2.369791667,2.365885417,2.365885417,2.365885417,2.365885417,1.9765625,2.1640625,2.16015625,2.16015625,2.16015625,2.28125,2.28125,2.23046875,2.877604167,2.787760417,2.787760417,2.12109375,2.12109375,2.265625,2.30078125,2.30078125,2.30078125,2.30078125,2.30078125,2.30078125,2.30078125,2.30078125,2.385416667,2.385416667,2.385416667,2.381510417,2.412760417,3.0234375
,2.485677083,2.442708333,2.442708333,2.442708333,2.442708333,2.186197917,2.352864583,2.352864583,2.345052083,2.345052083,2.345052083,2.489583333,2.493489583,2.493489583,2.520833333,2.520833333,2.384114583,2.0390625,2.178385417,2.143229167,2.143229167,2.74609375,2.817708333,2.194010417,1.72265625,2.26953125,2.26953125,2.26953125,1.602864583,1.602864583,2.209635417,1.65234375,1.65234375,1.65234375,1.65234375,1.95703125,2.046875,2.2578125,2.2578125,2.2578125,2.2578125,2.2578125,2.2578125,2.2578125,1.94140625,1.876302083,2.62890625,2.154947917,1.6953125,1.6953125
,2.052083333,1.966145833,2.052083333,1.885416667,2.385416667,1.901041667,2.51953125,2.51953125,2.51953125,1.989583333,2.5,1.736979167,2.078125,2.072916667,2.067708333,2.067708333,2.201822917,2.368489583,2.368489583,2.368489583,2.0390625,2.0234375,2.0234375,2.1171875,2.346354167,2.13671875,2.13671875,2.13671875,2.13671875,2.13671875,2.12890625,2.197916667,2.209635417,2.209635417,2.13671875,2.12109375,2.3984375,2.41015625,2.23046875,2.23046875,2.23046875,2.23046875,2.329427083,2.329427083,2.329427083,2.325520833,2.3359375,2.002604167,2.259114583,1.813802083
,2.404947917,2.721354167,2.713541667,2.713541667,2.713541667,2.713541667,2.623697917,2.651041667,2.151041667,2.147135417,2.147135417,1.940104167,1.940104167,1.940104167,2.432291667,1.940104167,2.088541667,2.049479167,2.049479167,2.23046875,2.485677083,2.485677083,2.485677083,1.627604167,1.71875,1.575520833,1.575520833,1.575520833,1.575520833,1.575520833,1.575520833,1.575520833,1.557291667,1.557291667,1.545572917,1.727864583,2.220052083,2.122395833,2.122395833,2.122395833,2.122395833,2.122395833,2.122395833,2.122395833,2.122395833,2.122395833,2.122395833,2.0390625,2.0390625,1.9921875
,1.907552083,2.110677083,2.302083333,2.403645833,1.657552083,1.88671875,1.88671875,2.08984375,2.08984375,2,2,1.94140625,1.94140625,2.545572917,2.447916667,2.510416667,2.510416667,2.46875,2.46875,2.430989583,2.1875,2.1875,2.1875,2.25390625,2.25390625,2.795572917,2.795572917,2.795572917,2.795572917,2.069010417,2.005208333,2.557291667,2.592447917,2.58203125,2.58203125,2.403645833,2.399739583,2.30078125,2.41015625,2.41015625,2.299479167,2.299479167,2.299479167,2.299479167,2.436197917,2.436197917,2.380208333,2.4296875,2.51171875,2.516927083
,2.209635417,2.209635417,2.209635417,2.209635417,2.268229167,2.330729167,2.330729167,2.330729167,2.330729167,2.330729167,2.397135417,2.236979167,2.236979167,2.236979167,2.244791667,2.244791667,2.244791667,2.244791667,2.953125,2.953125,2.953125,2.953125,2.307291667,2.049479167,2.069010417,1.940104167,1.940104167,1.940104167,1.940104167,1.940104167,1.940104167,1.940104167,1.940104167,1.940104167,1.940104167,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,2.56640625,1.920572917,1.920572917,1.920572917,1.920572917,1.901041667
,1.82421875,1.953125,1.99609375,1.99609375,2.514322917,1.84765625,1.84765625,2.522135417,2.522135417,2.522135417,2.526041667,2.06640625,1.498697917,1.498697917,1.6484375,2.404947917,2.404947917,2.404947917,2.09765625,2.09765625,2.083333333,2.083333333,2.083333333,2.782552083,2.837239583,2.837239583,2.837239583,2.837239583,2.837239583,2.897135417,2.897135417,2.897135417,2.897135417,2.897135417,2.85546875,2.80078125,2.80078125,2.80078125,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,2.865885417,2.846354167,2.846354167,2.861979167,2.861979167,2.6171875
,2.188802083,2.41796875,2.55078125,2.322916667,2.322916667,2.322916667,2.322916667,2.322916667,2.322916667,2.322916667,2.322916667,1.96875,1.9375,1.9375,1.9375,2.041666667,2.041666667,2.041666667,2.045572917,2.045572917,2.009114583,2.009114583,2.009114583,2.489583333,2.528645833,2.528645833,2.528645833,2.528645833,2.528645833,2.407552083,2.6875,2.502604167,2.7265625,2.55078125,2.73046875,1.8828125,1.8828125,1.8828125,1.763020833,1.559895833,1.559895833,1.559895833,1.559895833,1.559895833,2.07421875,2.071614583,2.065104167,2.369791667,2.486979167,1.880208333
,2.322916667,2.170572917,2.170572917,2.170572917,2.170572917,2.170572917,2.170572917,2.170572917,2.170572917,2.795572917,2.6328125,2.501302083,2.294270833,2.611979167,2.734375,2.734375,2.561197917,2.561197917,2.848958333,2.67578125,2.833333333,2.6640625,2.833333333,2.231770833,2.3359375,2.4140625,2.4140625,2.4140625,2.4140625,2.24609375,2.24609375,2.372395833,2.372395833,2.544270833,2.544270833,2.28515625,2.428385417,2.428385417,2.428385417,2.428385417,2.428385417,2.537760417,2.537760417,2.537760417,2.533854167,2.533854167,2.39453125,2.302083333,2.302083333,2.026041667
,2.5234375,1.778645833,1.9921875,1.9921875,1.9921875,1.9921875,1.9921875,1.984375,1.984375,1.984375,1.998697917,2.291666667,2.735677083,2.15625,2.40234375,2.40234375,2.450520833,2.450520833,2.545572917,3.014322917,3.014322917,3.014322917,3.1015625,2.045572917,2.022135417,2.022135417,2.022135417,2.022135417,2.022135417,2.022135417,2.022135417,2.010416667,2.010416667,2.010416667,2.010416667,2.033854167,2.052083333,2.052083333,1.958333333,1.958333333,1.958333333,1.958333333,1.958333333,1.958333333,1.927083333,1.927083333,1.934895833,2.041666667,2.014322917,2.014322917
,2.479166667,2.34765625,2.34765625,2.416666667,1.927083333,2.229166667,1.87890625,2.088541667,2.352864583,2.352864583,2.352864583,2.462239583,2.559895833,2.559895833,2.384114583,2.328125,2.328125,2.328125,2.328125,2.328125,2.328125,2.307291667,2.765625,2.34765625,2.212239583,2.091145833,2.298177083,2.298177083,2.298177083,2.298177083,2.294270833,2.752604167,2.9609375,2.962239583,2.962239583,2.65625,2.7265625,2.1484375,2.1484375,2.1328125,2.1328125,2.1328125,2.5859375,2.5859375,2.115885417,2.115885417,2.125,1.93359375,2.029947917,1.91015625
,2.1796875,1.915364583,1.911458333,1.565104167,1.584635417,1.630208333,1.618489583,1.518229167,1.518229167,1.971354167,1.971354167,1.498697917,1.736979167,1.736979167,1.81640625,1.81640625,1.81640625,1.81640625,1.81640625,1.81640625,1.81640625,2.747395833,2.869791667,2.95703125,2.983072917,1.9453125,1.9453125,1.9453125,1.9453125,1.94140625,1.953125,1.953125,1.953125,1.953125,1.953125,1.33984375,1.33984375,1.33984375,1.33984375,1.33984375,1.33984375,1.33984375,1.33984375,1.33984375,1.763020833,1.763020833,1.907552083,2.38671875,2.07421875,2.07421875
,2.984375,2.920572917,2.25390625,2.885416667,2.296875,2.860677083,2.696614583,2.696614583,2.696614583,2.692708333,2.692708333,2.208333333,2.345052083,2.345052083,2.580729167,2.467447917,3.084635417,2.463541667,2.463541667,2.463541667,2.580729167,2.463541667,2.6640625,1.946614583,2.154947917,2.154947917,2.154947917,2.139322917,2.139322917,2.123697917,2.135416667,2.135416667,2.135416667,2.135416667,2.135416667,2.067708333,2.192708333,2.0390625,2.21875,2.21875,2.21875,2.21875,2.19921875,2.19921875,2.26171875,2.26171875,2.26171875,2.165364583,2.165364583,2.165364583
,2.514322917,2.479166667,2.522135417,2.44140625,2.4140625,2.41015625,2.27734375,2.27734375,2.27734375,2.27734375,2.588541667,2.368489583,2.399739583,2.399739583,2.509114583,2.41015625,2.41015625,2.41796875,2.41796875,2.41796875,2.41796875,2.41796875,2.41796875,2.333333333,2.329427083,2.329427083,2.329427083,2.251302083,2.251302083,2.251302083,2.90234375,2.90234375,2.90234375,2.90234375,2.890625,2.049479167,1.51953125,1.51953125,1.51953125,1.69140625,1.69140625,1.69140625,1.69140625,1.69140625,1.8203125,1.8203125,1.8203125,2.127604167,2.127604167,2.127604167
,2.680989583,2.678385417,2.65234375,2.64453125,2.76953125,2.76953125,2.76953125,2.76953125,2.76953125,2.76953125,2.740885417,2.337239583,2.390625,2.390625,2.462239583,2.533854167,2.533854167,2.533854167,2.533854167,2.533854167,2.533854167,2.533854167,2.533854167,2.561197917,2.56640625,2.56640625,2.56640625,2.415364583,2.415364583,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.584635417,2.643229167,2.643229167,2.731770833,2.546875,2.546875,2.546875,2.546875,2.546875,2.731770833,2.731770833,2.731770833,2.674479167,2.674479167,2.674479167
,1.75,1.9140625,2.583333333,2.5390625,2.626302083,2.673177083,2.673177083,2.673177083,2.673177083,2.673177083,2.658854167,2.233072917,2.278645833,2.778645833,2.216145833,2.145833333,2.015625,1.9921875,2.479166667,2.479166667,2.479166667,2.479166667,2.479166667,1.938802083,1.938802083,1.938802083,1.938802083,1.938802083,1.938802083,2.19140625,2.19140625,2.19140625,2.19921875,2.1796875,2.1875,2.1796875,2.1796875,2.1796875,2.221354167,2.095052083,2.095052083,2.095052083,2.095052083,2.032552083,2.509114583,2.509114583,2.509114583,2.125,2.125,2.125
,2.779947917,2.680989583,2.680989583,2.673177083,2.669270833,2.669270833,2.669270833,2.669270833,2.669270833,2.669270833,2.669270833,1.747395833,1.747395833,2.001302083,1.73046875,1.9296875,2.1328125,2.1328125,2.1328125,2.1328125,1.7578125,1.7578125,1.89453125,2.415364583,2.415364583,2.415364583,2.415364583,2.415364583,2.415364583,2.602864583,2.602864583,2.583333333,2.583333333,2.583333333,2.963541667,2.23046875,1.983072917,1.983072917,1.973958333,1.973958333,1.973958333,1.947916667,1.947916667,1.947916667,2.157552083,2.157552083,2.157552083,2.180989583,2.157552083,2.2109375
,1.901041667,2.08203125,2.635416667,2.071614583,2.059895833,2.059895833,2.059895833,2.059895833,2.059895833,2.182291667,2.28125,2.21484375,2.346354167,2.346354167,2.440104167,2.3125,2.3125,2.3125,2.3125,2.3125,2.572916667,2.43359375,2.43359375,2.444010417,2.444010417,2.444010417,2.444010417,2.522135417,2.522135417,2.412760417,3.125,2.963541667,2.454427083,2.454427083,2.4140625,2.080729167,2.194010417,2.194010417,2.380208333,2.380208333,2.380208333,2.380208333,2.380208333,2.380208333,2.25390625,2.25390625,2.25390625,2.2265625,1.75390625,2.295572917
,2.529947917,2.682291667,2.682291667,2.682291667,2.670572917,2.670572917,2.87109375,2.83984375,2.83984375,2.858072917,2.796875,2.057291667,2.057291667,2.057291667,2.186197917,2.329427083,2.329427083,2.329427083,2.0625,2.067708333,2.115885417,2.115885417,2.115885417,2.455729167,2.455729167,2.455729167,2.455729167,2.455729167,2.455729167,2.455729167,2.544270833,2.544270833,2.544270833,2.544270833,2.544270833,2.263020833,2.266927083,2.266927083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.3203125,2.3203125,2.3203125,2.2578125,2.2578125,2.2578125
,3.014322917,2.971354167,2.971354167,2.971354167,3.244791667,3.123697917,2.545572917,2.385416667,2.385416667,2.342447917,2.345052083,2.287760417,2.397135417,2.397135417,2.34765625,2.268229167,2.268229167,2.268229167,2.2265625,2.2265625,1.893229167,1.919270833,1.919270833,2.21875,2.125,2.109375,2.109375,2.109375,2.109375,2.109375,2.184895833,2.0390625,2.830729167,2.830729167,2.830729167,2.407552083,2.40234375,2.291666667,2.291666667,2.291666667,2.291666667,2.291666667,2.317708333,2.317708333,2.3671875,2.3671875,2.3671875,2.397135417,2.50390625,2.50390625
,2.9296875,3.1640625,3.0390625,3.08984375,3.0859375,3.0859375,2.91015625,2.91015625,2.91015625,2.91015625,2.91015625,2.088541667,2.248697917,2.248697917,2.377604167,2.1640625,2.1640625,2.1640625,2.154947917,2.154947917,2.364583333,2.154947917,2.154947917,2.819010417,2.819010417,2.819010417,2.833333333,2.833333333,2.833333333,2.203125,2.8046875,2.8046875,2.8046875,2.8046875,2.8046875,2.41015625,2.458333333,2.458333333,2.458333333,2.442708333,2.442708333,2.442708333,2.442708333,2.442708333,2.32421875,2.32421875,2.3515625,2.415364583,2.3671875,2.3671875
,2.859375,2.408854167,2.188802083,2.319010417,1.591145833,2.299479167,2.299479167,2.299479167,2.303385417,1.654947917,1.654947917,2.463541667,2.463541667,2.463541667,2.265625,1.70703125,1.70703125,1.70703125,1.70703125,1.70703125,2.217447917,2.217447917,2.22265625,2.0703125,2.0703125,2.091145833,2.39453125,2.39453125,2.39453125,2.674479167,2.662760417,2.662760417,2.662760417,2.662760417,2.654947917,2.40234375,2.40234375,2.40234375,2.40234375,2.072916667,2.072916667,2.072916667,2.072916667,2.052083333,2.571614583,2.647135417,2.872395833,2,2.03125,2.03125
,2.990885417,2.897135417,2.924479167,2.924479167,2.822916667,2.822916667,2.752604167,2.752604167,2.752604167,2.372395833,2.372395833,2.134114583,2.17578125,2.17578125,2.692708333,2.774739583,2.774739583,2.684895833,2.684895833,2.684895833,2.684895833,2.684895833,2.684895833,1.865885417,1.865885417,1.865885417,1.865885417,1.865885417,1.865885417,1.895833333,1.923177083,1.950520833,1.950520833,1.950520833,1.950520833,1.709635417,1.709635417,1.709635417,1.709635417,1.6640625,1.6640625,1.6640625,1.6640625,1.6640625,1.75,1.75,1.75,1.6875,1.6875,1.6875
,3.05859375,3.0078125,3.645833333,2.86328125,2.86328125,2.86328125,2.86328125,2.86328125,2.96484375,2.97265625,2.97265625,2.43359375,2.4609375,2.4609375,2.622395833,2.622395833,2.622395833,2.622395833,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.223958333,2.223958333,2.223958333,2.223958333,2.223958333,2.223958333,2.716145833,2.673177083,2.673177083,2.673177083,2.673177083,2.673177083,1.98828125,1.98828125,1.98828125,1.98828125,2.486979167,2.455729167,2.455729167,2.455729167,2.455729167,2.420572917,2.404947917,2.404947917,1.80078125,1.80078125,1.765625
,2.734375,2.7265625,2.734375,2.78515625,2.78515625,2.7890625,2.7890625,2.799479167,2.799479167,2.799479167,2.799479167,2.223958333,2.33984375,2.33984375,3.186197917,3.287760417,3.24609375,3.24609375,2.600260417,2.600260417,3.24609375,3.24609375,2.600260417,2.1328125,2.1328125,2.1328125,2.1328125,2.1328125,2.1328125,2.1640625,3.154947917,3.154947917,3.154947917,3.134114583,3.134114583,2.134114583,2.190104167,2.190104167,2.177083333,2.1953125,2.1953125,2.1953125,2.1953125,2.1953125,2.16015625,2.16015625,2.854166667,2.423177083,1.795572917,1.795572917
,2.763020833,2.848958333,2.084635417,2.084635417,2.595052083,2.536458333,2.536458333,2.303385417,2.98046875,2.537760417,2.537760417,2.298177083,2.298177083,2.298177083,2.298177083,2.298177083,2.298177083,2.298177083,3.053385417,3.053385417,3.069010417,3.069010417,3.069010417,2.479166667,2.479166667,2.479166667,2.479166667,2.479166667,2.479166667,2.404947917,2.533854167,2.514322917,2.514322917,2.514322917,2.514322917,2.440104167,2.428385417,2.428385417,2.436197917,2.373697917,2.373697917,2.373697917,2.373697917,2.373697917,2.41015625,2.41015625,2.420572917,2.432291667,2.450520833,2.450520833
,2.493489583,2.415364583,3.052083333,2.6953125,2.813802083,2.190104167,2.190104167,2.778645833,2.770833333,2.770833333,2.770833333,2.244791667,2.338541667,2.338541667,3.118489583,3.114583333,3.114583333,3.09375,3.095052083,3.061197917,2.412760417,2.498697917,2.498697917,2.272135417,2.428385417,2.428385417,2.428385417,2.428385417,2.428385417,2.287760417,2.287760417,3.118489583,2.451822917,2.451822917,2.451822917,2.388020833,2.36328125,2.36328125,3.302083333,3.309895833,3.309895833,3.309895833,2.729166667,2.729166667,2.798177083,2.798177083,2.798177083,2.520833333,2.555989583,2.544270833
,2.884114583,2.787760417,2.936197917,2.936197917,2.864583333,2.9609375,2.9609375,2.9609375,3.03515625,3.03515625,3.03515625,2.787760417,2.787760417,2.787760417,2.885416667,2.7109375,2.7109375,2.7109375,2.7109375,2.73828125,2.735677083,2.735677083,2.735677083,2.31640625,2.483072917,2.483072917,2.483072917,2.451822917,2.451822917,2.412760417,1.940104167,1.729166667,1.729166667,1.809895833,1.809895833,2.266927083,2.829427083,2.829427083,2.817708333,2.916666667,2.916666667,2.916666667,2.916666667,2.916666667,2.852864583,2.852864583,2.770833333,2.328125,2.3046875,2.5703125
,3.25390625,3.045572917,3.045572917,3.045572917,3.037760417,3.037760417,2.822916667,2.65625,3.12109375,2.940104167,2.940104167,2.4921875,2.59765625,2.59765625,2.829427083,2.67578125,2.805989583,2.69921875,2.69921875,2.8515625,2.8515625,2.8515625,2.84765625,2.45703125,2.606770833,2.606770833,2.606770833,2.595052083,2.595052083,2.576822917,2.55078125,2.66796875,2.66796875,2.66796875,2.66796875,2.518229167,2.602864583,2.602864583,2.602864583,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.17578125,2.17578125,2.17578125,2.372395833,2.502604167,2.470052083
,3.16015625,2.9453125,2.93359375,1.98046875,2.092447917,2.259114583,2.227864583,2.36328125,2.36328125,2.36328125,2.36328125,2.3125,2.3125,2.3125,2.451822917,2.451822917,3.024739583,2.809895833,2.809895833,2.809895833,2.809895833,2.809895833,2.23046875,2.553385417,2.588541667,2.588541667,2.588541667,2.588541667,2.649739583,2.5,2.669270833,2.763020833,2.763020833,2.763020833,2.763020833,2.484375,1.963541667,2.401041667,2.401041667,2.401041667,2.401041667,2.401041667,2.401041667,2.401041667,2.505208333,3.072916667,3.072916667,2.608072917,2.587239583,2.587239583
,1.83203125,1.8515625,1.8515625,1.85546875,2.263020833,2.263020833,2.263020833,2.255208333,2.255208333,1.915364583,2.1484375,2.1640625,2.229166667,2,2,2,2,2,2,2,2,2,1.954427083,2.10546875,2.12890625,1.954427083,1.912760417,1.912760417,1.912760417,1.912760417,1.912760417,1.912760417,1.901041667,1.901041667,1.901041667,1.994791667,1.994791667,1.994791667,1.994791667,1.994791667,1.994791667,1.994791667,1.994791667,1.994791667,1.990885417,1.990885417,1.990885417,1.990885417,1.990885417,1.990885417
,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875,0.046875
,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.010416667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667
,0.49609375,0.630208333,0.453125,0.34765625,0.264322917,0.09765625,0.423177083,0.484375,0.322916667,0.1953125,0.134114583,0.2109375,0.376302083,0.97265625,0.993489583,0.65234375,0.647135417,0.62890625,0.645833333,0.58984375,0.516927083,0.50390625,0.501302083,1.095052083,1.079427083,1.098958333,1.096354167,1.0859375,1.049479167,0.923177083,0.502604167,0.502604167,0.498697917,0.494791667,0.3671875,0.877604167,0.865885417,0.865885417,0.846354167,0.846354167,0.846354167,0.865885417,0.854166667,0.854166667,0.861979167,0.861979167,0.971354167,0.6796875,0.6796875,0.6796875
,2.399739583,2.631510417,2.723958333,2.184895833,1.99609375,1.7734375,2.018229167,1.89453125,2.231770833,1.923177083,1.919270833,1.720052083,1.208333333,1.427083333,1.264322917,1.303385417,1.393229167,1.690104167,1.213541667,1.337239583,1.430989583,1.348958333,2.234375,2.067708333,2.532552083,2.100260417,2.557291667,1.967447917,2.36328125,1.813802083,1.743489583,1.6328125,1.951822917,1.717447917,1.723958333,2.1328125,1.833333333,1.385416667,1.381510417,1.32421875,1.32421875,0.640625,0.66015625,0.66015625,1.47265625,1.37890625,2.553385417,0.747395833,0.747395833,0.809895833
,2.244791667,2.305989583,2.009114583,1.932291667,1.921875,1.325520833,2.359375,1.721354167,1.5625,1.881510417,1.484375,1.657552083,1.765625,1.5625,2.484375,1.8984375,2.1953125,2.205729167,2.61328125,2.552083333,2.338541667,2.434895833,1.876302083,1.984375,1.70703125,2.625,2.35546875,2.522135417,2.70703125,2.033854167,1.14453125,1.984375,2.587239583,2.391927083,1.884114583,2.063802083,1.3125,1.3671875,1.7421875,1.7421875,1.15625,0.875,0.875,1.016927083,1.052083333,0.911458333,1.233072917,1.125,0.94140625,1.25390625
